Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1935/06/22,1935,06,22,DET193506221,Washington Senators,Detroit Tigers,Tiger Stadium,Harry Geisel,Red Ormsby,(none),(none),,,Harry Geisel;Red Ormsby,,
1935/06/23,1935,06,23,DET193506230,Washington Senators,Detroit Tigers,Tiger Stadium,Harry Geisel,Red Ormsby,(none),(none),,,Harry Geisel;Red Ormsby,,
1935/06/24,1935,06,24,DET193506240,Washington Senators,Detroit Tigers,Tiger Stadium,Red Ormsby,Harry Geisel,(none),(none),,,Red Ormsby;Harry Geisel,,
1935/06/25,1935,06,25,DET193506250,Washington Senators,Detroit Tigers,Tiger Stadium,Harry Geisel,Red Ormsby,(none),(none),,,Harry Geisel;Red Ormsby,,
1935/07/01,1935,07,01,DET193507010,Cleveland Guardians,Detroit Tigers,Tiger Stadium,Brick Owens,George Moriarty,(none),Firpo Marberry,,,Brick Owens;George Moriarty;Firpo Marberry,,
1935/07/02,1935,07,02,DET193507020,Cleveland Guardians,Detroit Tigers,Tiger Stadium,George Moriarty,Firpo Marberry,(none),Brick Owens,,,George Moriarty;Firpo Marberry;Brick Owens,,
1935/07/03,1935,07,03,DET193507030,Cleveland Guardians,Detroit Tigers,Tiger Stadium,Brick Owens,George Moriarty,(none),Firpo Marberry,,,Brick Owens;George Moriarty;Firpo Marberry,,
1935/07/05,1935,07,05,DET193507050,St.Louis Browns,Detroit Tigers,Tiger Stadium,Bill Summers,Firpo Marberry,(none),Bill McGowan,,,Bill Summers;Firpo Marberry;Bill McGowan,,
1935/07/06,1935,07,06,DET193507060,St.Louis Browns,Detroit Tigers,Tiger Stadium,Bill McGowan,Bill Summers,(none),Firpo Marberry,,,Bill McGowan;Bill Summers;Firpo Marberry,,
1935/07/30,1935,07,30,DET193507300,St.Louis Browns,Detroit Tigers,Tiger Stadium,Bill Dinneen,Lou Kolls,(none),(none),,,Bill Dinneen;Lou Kolls,,
1935/07/31,1935,07,31,DET193507310,St.Louis Browns,Detroit Tigers,Tiger Stadium,Lou Kolls,Bill Dinneen,(none),(none),,,Lou Kolls;Bill Dinneen,,
1935/08/01,1935,08,01,DET193508010,St.Louis Browns,Detroit Tigers,Tiger Stadium,Bill Dinneen,Lou Kolls,(none),(none),,,Bill Dinneen;Lou Kolls,,
1935/08/03,1935,08,03,DET193508031,Cleveland Guardians,Detroit Tigers,Tiger Stadium,Lou Kolls,Bill Dinneen,(none),(none),,,Lou Kolls;Bill Dinneen,Bill Knickerbocker ejected by Bill Dinneen,
1935/08/03,1935,08,03,DET193508032,Cleveland Guardians,Detroit Tigers,Tiger Stadium,Lou Kolls,Bill Dinneen,(none),(none),,,Lou Kolls;Bill Dinneen,,
1935/08/04,1935,08,04,DET193508040,Cleveland Guardians,Detroit Tigers,Tiger Stadium,Lou Kolls,Bill Dinneen,(none),(none),,,Lou Kolls;Bill Dinneen,,
1935/08/08,1935,08,08,DET193508080,Chicago White Sox,Detroit Tigers,Tiger Stadium,Bill Dinneen,Lou Kolls,(none),Charles Donnelly,,,Bill Dinneen;Lou Kolls;Charles Donnelly,,
1935/08/09,1935,08,09,DET193508090,Chicago White Sox,Detroit Tigers,Tiger Stadium,Lou Kolls,Charles Donnelly,(none),Bill Dinneen,,,Lou Kolls;Charles Donnelly;Bill Dinneen,,
1935/08/10,1935,08,10,DET193508100,Chicago White Sox,Detroit Tigers,Tiger Stadium,Bill Dinneen,Lou Kolls,(none),(none),,,Bill Dinneen;Lou Kolls,,
1935/08/11,1935,08,11,DET193508110,Chicago White Sox,Detroit Tigers,Tiger Stadium,Lou Kolls,Bill Dinneen,(none),(none),,,Lou Kolls;Bill Dinneen,,
1935/08/13,1935,08,13,DET193508130,Washington Senators,Detroit Tigers,Tiger Stadium,Brick Owens,George Moriarty,(none),(none),,,Brick Owens;George Moriarty,,
1935/08/14,1935,08,14,DET193508140,Washington Senators,Detroit Tigers,Tiger Stadium,George Moriarty,Brick Owens,(none),(none),,,George Moriarty;Brick Owens,,
1935/08/15,1935,08,15,DET193508150,Washington Senators,Detroit Tigers,Tiger Stadium,Brick Owens,George Moriarty,(none),(none),,,Brick Owens;George Moriarty,,
1935/08/16,1935,08,16,DET193508160,Washington Senators,Detroit Tigers,Tiger Stadium,George Moriarty,Brick Owens,(none),(none),,,George Moriarty;Brick Owens,,
1935/08/17,1935,08,17,DET193508170,New York Yankees,Detroit Tigers,Tiger Stadium,Brick Owens,George Moriarty,(none),Lou Kolls,,,Brick Owens;George Moriarty;Lou Kolls,,
1935/08/18,1935,08,18,DET193508180,New York Yankees,Detroit Tigers,Tiger Stadium,George Moriarty,Lou Kolls,(none),Brick Owens,,,George Moriarty;Lou Kolls;Brick Owens,,
1935/08/19,1935,08,19,DET193508190,New York Yankees,Detroit Tigers,Tiger Stadium,Lou Kolls,Brick Owens,(none),George Moriarty,,,Lou Kolls;Brick Owens;George Moriarty,,
1935/08/20,1935,08,20,DET193508200,New York Yankees,Detroit Tigers,Tiger Stadium,Brick Owens,George Moriarty,(none),Lou Kolls,,,Brick Owens;George Moriarty;Lou Kolls,,
1935/08/21,1935,08,21,DET193508211,Boston Red Sox,Detroit Tigers,Tiger Stadium,George Moriarty,Harry Geisel,(none),Firpo Marberry,,,George Moriarty;Harry Geisel;Firpo Marberry,,
1935/08/21,1935,08,21,DET193508212,Boston Red Sox,Detroit Tigers,Tiger Stadium,Harry Geisel,Firpo Marberry,(none),George Moriarty,,,Harry Geisel;Firpo Marberry;George Moriarty,,
1935/08/22,1935,08,22,DET193508220,Boston Red Sox,Detroit Tigers,Tiger Stadium,George Moriarty,Harry Geisel,(none),Firpo Marberry,,,George Moriarty;Harry Geisel;Firpo Marberry,,
1935/08/23,1935,08,23,DET193508230,Boston Red Sox,Detroit Tigers,Tiger Stadium,Harry Geisel,Firpo Marberry,(none),George Moriarty,,,Harry Geisel;Firpo Marberry;George Moriarty,,
1935/08/24,1935,08,24,DET193508240,Boston Red Sox,Detroit Tigers,Tiger Stadium,George Moriarty,Harry Geisel,(none),Firpo Marberry,,,George Moriarty;Harry Geisel;Firpo Marberry,,
1935/08/25,1935,08,25,DET193508250,Philadelphia Athletics,Detroit Tigers,Tiger Stadium,Harry Geisel,Firpo Marberry,(none),Bill McGowan,,,Harry Geisel;Firpo Marberry;Bill McGowan,,
1935/08/26,1935,08,26,DET193508261,Philadelphia Athletics,Detroit Tigers,Tiger Stadium,Bill McGowan,Firpo Marberry,(none),Harry Geisel,,,Bill McGowan;Firpo Marberry;Harry Geisel,,
1935/08/26,1935,08,26,DET193508262,Philadelphia Athletics,Detroit Tigers,Tiger Stadium,Harry Geisel,Firpo Marberry,(none),Bill McGowan,,,Harry Geisel;Firpo Marberry;Bill McGowan,,
1935/08/27,1935,08,27,DET193508271,Philadelphia Athletics,Detroit Tigers,Tiger Stadium,Bill McGowan,Harry Geisel,(none),Firpo Marberry,,,Bill McGowan;Harry Geisel;Firpo Marberry,,
1935/08/27,1935,08,27,DET193508272,Philadelphia Athletics,Detroit Tigers,Tiger Stadium,Harry Geisel,Firpo Marberry,(none),Bill McGowan,,,Harry Geisel;Firpo Marberry;Bill McGowan,,
1935/08/28,1935,08,28,DET193508280,Philadelphia Athletics,Detroit Tigers,Tiger Stadium,Bill McGowan,Firpo Marberry,(none),Harry Geisel,,,Bill McGowan;Firpo Marberry;Harry Geisel,,
1935/09/02,1935,09,02,DET193509021,Chicago White Sox,Detroit Tigers,Tiger Stadium,Bill Summers,Brick Owens,(none),(none),,,Bill Summers;Brick Owens,,
1935/09/02,1935,09,02,DET193509022,Chicago White Sox,Detroit Tigers,Tiger Stadium,Brick Owens,Bill Summers,(none),(none),,,Brick Owens;Bill Summers,,
1935/09/21,1935,09,21,DET193509211,St.Louis Browns,Detroit Tigers,Tiger Stadium,George Moriarty,Lou Kolls,(none),Firpo Marberry,,,George Moriarty;Lou Kolls;Firpo Marberry,,
1935/09/21,1935,09,21,DET193509212,St.Louis Browns,Detroit Tigers,Tiger Stadium,Lou Kolls,Firpo Marberry,(none),George Moriarty,,,Lou Kolls;Firpo Marberry;George Moriarty,,
1935/04/23,1935,04,23,NY1193504230,Boston Braves,New York Giants,Polo Grounds V,Beans Reardon,Bill Stewart,(none),Ziggy Sears,,,Beans Reardon;Bill Stewart;Ziggy Sears,,
1935/04/24,1935,04,24,NY1193504240,Boston Braves,New York Giants,Polo Grounds V,Bill Stewart,Ziggy Sears,(none),Beans Reardon,,,Bill Stewart;Ziggy Sears;Beans Reardon,,
1935/04/25,1935,04,25,NY1193504250,Boston Braves,New York Giants,Polo Grounds V,Ziggy Sears,Beans Reardon,(none),Bill Stewart,,,Ziggy Sears;Beans Reardon;Bill Stewart,,
1935/04/26,1935,04,26,NY1193504260,Philadelphia Phillies,New York Giants,Polo Grounds V,Babe Pinelli,Cy Rigler,(none),Dolly Stark,,,Babe Pinelli;Cy Rigler;Dolly Stark,,
1935/04/27,1935,04,27,NY1193504270,Philadelphia Phillies,New York Giants,Polo Grounds V,Cy Rigler,Dolly Stark,(none),Babe Pinelli,,,Cy Rigler;Dolly Stark;Babe Pinelli,,
1935/04/28,1935,04,28,NY1193504280,Philadelphia Phillies,New York Giants,Polo Grounds V,Dolly Stark,Babe Pinelli,(none),Cy Rigler,,,Dolly Stark;Babe Pinelli;Cy Rigler,,
1935/05/03,1935,05,03,NY1193505030,Cincinnati Reds,New York Giants,Polo Grounds V,Bill Stewart,Beans Reardon,(none),Charlie Moran,,,Bill Stewart;Beans Reardon;Charlie Moran,,
1935/05/05,1935,05,05,NY1193505050,Cincinnati Reds,New York Giants,Polo Grounds V,Beans Reardon,Charlie Moran,(none),Bill Stewart,,,Beans Reardon;Charlie Moran;Bill Stewart,,
1935/05/08,1935,05,08,NY1193505081,Chicago Cubs,New York Giants,Polo Grounds V,Babe Pinelli,Bill Klem,(none),George Magerkurth,,,Babe Pinelli;Bill Klem;George Magerkurth,,
1935/05/08,1935,05,08,NY1193505082,Chicago Cubs,New York Giants,Polo Grounds V,Bill Klem,George Magerkurth,(none),Babe Pinelli,,,Bill Klem;George Magerkurth;Babe Pinelli,,
1935/05/09,1935,05,09,NY1193505090,Pittsburgh Pirates,New York Giants,Polo Grounds V,Cy Rigler,George Barr,(none),Dolly Stark,,,Cy Rigler;George Barr;Dolly Stark,,
1935/05/11,1935,05,11,NY1193505111,Pittsburgh Pirates,New York Giants,Polo Grounds V,George Barr,Dolly Stark,(none),Cy Rigler,,,George Barr;Dolly Stark;Cy Rigler,,
1935/05/11,1935,05,11,NY1193505112,Pittsburgh Pirates,New York Giants,Polo Grounds V,Dolly Stark,Cy Rigler,(none),George Barr,,,Dolly Stark;Cy Rigler;George Barr,,
1935/05/12,1935,05,12,NY1193505120,Pittsburgh Pirates,New York Giants,Polo Grounds V,Cy Rigler,George Barr,(none),Dolly Stark,,,Cy Rigler;George Barr;Dolly Stark,,
1935/05/13,1935,05,13,NY1193505130,St. Louis Cardinals,New York Giants,Polo Grounds V,Ziggy Sears,Cy Pfirman,(none),Ernie Quigley,,,Ziggy Sears;Cy Pfirman;Ernie Quigley,,
1935/05/15,1935,05,15,NY1193505151,St. Louis Cardinals,New York Giants,Polo Grounds V,Cy Pfirman,Ernie Quigley,(none),Ziggy Sears,,,Cy Pfirman;Ernie Quigley;Ziggy Sears,,
1935/05/15,1935,05,15,NY1193505152,St. Louis Cardinals,New York Giants,Polo Grounds V,Ernie Quigley,Ziggy Sears,(none),Cy Pfirman,,,Ernie Quigley;Ziggy Sears;Cy Pfirman,,
1935/05/30,1935,05,30,NY1193505301,Brooklyn Dodgers,New York Giants,Polo Grounds V,George Magerkurth,George Barr,(none),Bill Klem,,,George Magerkurth;George Barr;Bill Klem,,
1935/05/30,1935,05,30,NY1193505302,Brooklyn Dodgers,New York Giants,Polo Grounds V,George Barr,Bill Klem,(none),George Magerkurth,,,George Barr;Bill Klem;George Magerkurth,,
1935/06/07,1935,06,07,NY1193506070,Boston Braves,New York Giants,Polo Grounds V,Cy Pfirman,Charlie Moran,(none),Ernie Quigley,,,Cy Pfirman;Charlie Moran;Ernie Quigley,,
1935/06/09,1935,06,09,NY1193506090,Boston Braves,New York Giants,Polo Grounds V,Charlie Moran,Cy Pfirman,(none),Ernie Quigley,,,Charlie Moran;Cy Pfirman;Ernie Quigley,,
1935/06/11,1935,06,11,NY1193506111,Cincinnati Reds,New York Giants,Polo Grounds V,George Magerkurth,George Barr,(none),Bill Klem,,,George Magerkurth;George Barr;Bill Klem,,
1935/06/11,1935,06,11,NY1193506112,Cincinnati Reds,New York Giants,Polo Grounds V,George Barr,Bill Klem,(none),George Magerkurth,,,George Barr;Bill Klem;George Magerkurth,,
1935/06/12,1935,06,12,NY1193506120,Cincinnati Reds,New York Giants,Polo Grounds V,Bill Klem,George Magerkurth,(none),George Barr,,,Bill Klem;George Magerkurth;George Barr,,
1935/06/13,1935,06,13,NY1193506131,Cincinnati Reds,New York Giants,Polo Grounds V,George Magerkurth,George Barr,(none),Bill Klem,,,George Magerkurth;George Barr;Bill Klem,,
1935/06/13,1935,06,13,NY1193506132,Cincinnati Reds,New York Giants,Polo Grounds V,George Barr,Bill Klem,(none),George Magerkurth,,,George Barr;Bill Klem;George Magerkurth,,
1935/06/14,1935,06,14,NY1193506140,Cincinnati Reds,New York Giants,Polo Grounds V,Bill Klem,George Magerkurth,(none),George Barr,,,Bill Klem;George Magerkurth;George Barr,,
1935/06/15,1935,06,15,NY1193506150,St. Louis Cardinals,New York Giants,Polo Grounds V,Cy Rigler,Babe Pinelli,(none),Dolly Stark,,,Cy Rigler;Babe Pinelli;Dolly Stark,,
1935/06/16,1935,06,16,NY1193506160,St. Louis Cardinals,New York Giants,Polo Grounds V,Babe Pinelli,Dolly Stark,(none),Cy Rigler,,,Babe Pinelli;Dolly Stark;Cy Rigler,,
1935/06/17,1935,06,17,NY1193506170,St. Louis Cardinals,New York Giants,Polo Grounds V,Dolly Stark,Cy Rigler,(none),Babe Pinelli,,,Dolly Stark;Cy Rigler;Babe Pinelli,Tommy Clarke ejected by Cy Rigler,
1935/06/20,1935,06,20,NY1193506200,Pittsburgh Pirates,New York Giants,Polo Grounds V,Charlie Moran,Bill Stewart,(none),Ernie Quigley,,,Charlie Moran;Bill Stewart;Ernie Quigley,,
1935/06/21,1935,06,21,NY1193506210,Pittsburgh Pirates,New York Giants,Polo Grounds V,Bill Stewart,Ernie Quigley,(none),Charlie Moran,,,Bill Stewart;Ernie Quigley;Charlie Moran,,
1935/06/22,1935,06,22,NY1193506221,Pittsburgh Pirates,New York Giants,Polo Grounds V,Ernie Quigley,Charlie Moran,(none),Bill Stewart,,,Ernie Quigley;Charlie Moran;Bill Stewart,Jo-Jo Moore ejected by Ernie Quigley,
1935/06/22,1935,06,22,NY1193506222,Pittsburgh Pirates,New York Giants,Polo Grounds V,Charlie Moran,Bill Stewart,(none),Ernie Quigley,,,Charlie Moran;Bill Stewart;Ernie Quigley,,
1935/06/23,1935,06,23,NY1193506230,Chicago Cubs,New York Giants,Polo Grounds V,Beans Reardon,Ziggy Sears,(none),Cy Pfirman,,,Beans Reardon;Ziggy Sears;Cy Pfirman,,
1935/06/24,1935,06,24,NY1193506240,Chicago Cubs,New York Giants,Polo Grounds V,Ziggy Sears,Cy Pfirman,(none),Beans Reardon,,,Ziggy Sears;Cy Pfirman;Beans Reardon,,
1935/06/25,1935,06,25,NY1193506251,Chicago Cubs,New York Giants,Polo Grounds V,Cy Pfirman,Beans Reardon,(none),Ziggy Sears,,,Cy Pfirman;Beans Reardon;Ziggy Sears,,
1935/06/25,1935,06,25,NY1193506252,Chicago Cubs,New York Giants,Polo Grounds V,Beans Reardon,Ziggy Sears,(none),Cy Pfirman,,,Beans Reardon;Ziggy Sears;Cy Pfirman,,
1935/06/26,1935,06,26,NY1193506260,Chicago Cubs,New York Giants,Polo Grounds V,Ziggy Sears,Cy Pfirman,(none),Beans Reardon,,,Ziggy Sears;Cy Pfirman;Beans Reardon,,
1935/07/02,1935,07,02,NY1193507020,Philadelphia Phillies,New York Giants,Polo Grounds V,Dolly Stark,Cy Rigler,(none),Babe Pinelli,,,Dolly Stark;Cy Rigler;Babe Pinelli,,
1935/07/03,1935,07,03,NY1193507030,Philadelphia Phillies,New York Giants,Polo Grounds V,Cy Rigler,Babe Pinelli,(none),Dolly Stark,,,Cy Rigler;Babe Pinelli;Dolly Stark,,
1935/07/05,1935,07,05,NY1193507050,Brooklyn Dodgers,New York Giants,Polo Grounds V,Ziggy Sears,Bill Stewart,(none),Beans Reardon,,,Ziggy Sears;Bill Stewart;Beans Reardon,,
1935/07/06,1935,07,06,NY1193507060,Brooklyn Dodgers,New York Giants,Polo Grounds V,Bill Stewart,Beans Reardon,(none),Ziggy Sears,,,Bill Stewart;Beans Reardon;Ziggy Sears,,
1935/07/07,1935,07,07,NY1193507070,Brooklyn Dodgers,New York Giants,Polo Grounds V,Beans Reardon,Ziggy Sears,(none),Bill Stewart,,,Beans Reardon;Ziggy Sears;Bill Stewart,,
1935/07/30,1935,07,30,NY1193507301,Philadelphia Phillies,New York Giants,Polo Grounds V,Bill Klem,Babe Pinelli,(none),Charlie Moran,,,Bill Klem;Babe Pinelli;Charlie Moran,,
1935/07/30,1935,07,30,NY1193507302,Philadelphia Phillies,New York Giants,Polo Grounds V,Babe Pinelli,Charlie Moran,(none),Bill Klem,,,Babe Pinelli;Charlie Moran;Bill Klem,,
1935/07/31,1935,07,31,NY1193507310,Philadelphia Phillies,New York Giants,Polo Grounds V,Charlie Moran,Bill Klem,(none),Babe Pinelli,,,Charlie Moran;Bill Klem;Babe Pinelli,,
1935/08/02,1935,08,02,NY1193508020,Boston Braves,New York Giants,Polo Grounds V,Bill Klem,Babe Pinelli,(none),Charlie Moran,,,Bill Klem;Babe Pinelli;Charlie Moran,,
1935/08/03,1935,08,03,NY1193508030,Boston Braves,New York Giants,Polo Grounds V,Babe Pinelli,Charlie Moran,(none),Bill Klem,,,Babe Pinelli;Charlie Moran;Bill Klem,,
1935/08/04,1935,08,04,NY1193508041,Boston Braves,New York Giants,Polo Grounds V,Charlie Moran,Bill Klem,(none),Babe Pinelli,,,Charlie Moran;Bill Klem;Babe Pinelli,,
1935/08/04,1935,08,04,NY1193508042,Boston Braves,New York Giants,Polo Grounds V,Bill Klem,Babe Pinelli,(none),Charlie Moran,,,Bill Klem;Babe Pinelli;Charlie Moran,,
1935/08/05,1935,08,05,NY1193508050,Brooklyn Dodgers,New York Giants,Polo Grounds V,George Barr,Ernie Quigley,(none),Cy Pfirman,,,George Barr;Ernie Quigley;Cy Pfirman,,
1935/08/06,1935,08,06,NY1193508060,Brooklyn Dodgers,New York Giants,Polo Grounds V,Ernie Quigley,Cy Pfirman,(none),George Barr,,,Ernie Quigley;Cy Pfirman;George Barr,,
1935/08/14,1935,08,14,NY1193508141,St. Louis Cardinals,New York Giants,Polo Grounds V,Dolly Stark,Bill Klem,(none),Bill Stewart,,,Dolly Stark;Bill Klem;Bill Stewart,,
1935/08/14,1935,08,14,NY1193508142,St. Louis Cardinals,New York Giants,Polo Grounds V,Bill Klem,Bill Stewart,(none),Dolly Stark,,,Bill Klem;Bill Stewart;Dolly Stark,,
1935/08/15,1935,08,15,NY1193508150,St. Louis Cardinals,New York Giants,Polo Grounds V,Bill Stewart,Dolly Stark,(none),Bill Klem,,,Bill Stewart;Dolly Stark;Bill Klem,,
1935/08/16,1935,08,16,NY1193508160,St. Louis Cardinals,New York Giants,Polo Grounds V,Dolly Stark,Bill Klem,(none),Bill Stewart,,,Dolly Stark;Bill Klem;Bill Stewart,,
1935/08/17,1935,08,17,NY1193508170,St. Louis Cardinals,New York Giants,Polo Grounds V,Bill Klem,Bill Stewart,(none),Dolly Stark,,,Bill Klem;Bill Stewart;Dolly Stark,,
1935/08/18,1935,08,18,NY1193508180,Cincinnati Reds,New York Giants,Polo Grounds V,Babe Pinelli,Cy Rigler,(none),Beans Reardon,,,Babe Pinelli;Cy Rigler;Beans Reardon,,
1935/08/19,1935,08,19,NY1193508190,Cincinnati Reds,New York Giants,Polo Grounds V,Cy Rigler,Beans Reardon,(none),Babe Pinelli,,,Cy Rigler;Beans Reardon;Babe Pinelli,,
1935/08/20,1935,08,20,NY1193508200,Cincinnati Reds,New York Giants,Polo Grounds V,Beans Reardon,Babe Pinelli,(none),Cy Rigler,,,Beans Reardon;Babe Pinelli;Cy Rigler,,
1935/08/21,1935,08,21,NY1193508210,Cincinnati Reds,New York Giants,Polo Grounds V,Babe Pinelli,Cy Rigler,(none),Beans Reardon,,,Babe Pinelli;Cy Rigler;Beans Reardon,,
1935/08/22,1935,08,22,NY1193508220,Chicago Cubs,New York Giants,Polo Grounds V,Dolly Stark,Charlie Moran,(none),Cy Pfirman,,,Dolly Stark;Charlie Moran;Cy Pfirman,,
1935/08/23,1935,08,23,NY1193508230,Chicago Cubs,New York Giants,Polo Grounds V,Charlie Moran,Cy Pfirman,(none),Dolly Stark,,,Charlie Moran;Cy Pfirman;Dolly Stark,,
1935/08/24,1935,08,24,NY1193508240,Chicago Cubs,New York Giants,Polo Grounds V,Cy Pfirman,Dolly Stark,(none),Charlie Moran,,,Cy Pfirman;Dolly Stark;Charlie Moran,,
1935/08/25,1935,08,25,NY1193508250,Chicago Cubs,New York Giants,Polo Grounds V,Dolly Stark,Charlie Moran,(none),Cy Pfirman,,,Dolly Stark;Charlie Moran;Cy Pfirman,,
1935/08/26,1935,08,26,NY1193508260,Pittsburgh Pirates,New York Giants,Polo Grounds V,George Barr,Ziggy Sears,(none),Ernie Quigley,,,George Barr;Ziggy Sears;Ernie Quigley,,
1935/08/28,1935,08,28,NY1193508281,Pittsburgh Pirates,New York Giants,Polo Grounds V,Ziggy Sears,Ernie Quigley,(none),George Barr,,,Ziggy Sears;Ernie Quigley;George Barr,,
1935/08/28,1935,08,28,NY1193508282,Pittsburgh Pirates,New York Giants,Polo Grounds V,Ernie Quigley,George Barr,(none),Ziggy Sears,,,Ernie Quigley;George Barr;Ziggy Sears,,
1935/08/29,1935,08,29,NY1193508290,Brooklyn Dodgers,New York Giants,Polo Grounds V,Beans Reardon,Cy Rigler,(none),George Magerkurth,,,Beans Reardon;Cy Rigler;George Magerkurth,,
1935/08/31,1935,08,31,NY1193508310,Philadelphia Phillies,New York Giants,Polo Grounds V,Cy Rigler,George Magerkurth,(none),Beans Reardon,,,Cy Rigler;George Magerkurth;Beans Reardon,,
1935/09/01,1935,09,01,NY1193509010,Philadelphia Phillies,New York Giants,Polo Grounds V,George Magerkurth,Beans Reardon,(none),Cy Rigler,,,George Magerkurth;Beans Reardon;Cy Rigler,,
1935/09/21,1935,09,21,NY1193509211,Brooklyn Dodgers,New York Giants,Polo Grounds V,Cy Pfirman,Dolly Stark,(none),Bill Stewart,,,Cy Pfirman;Dolly Stark;Bill Stewart,,
1935/09/21,1935,09,21,NY1193509212,Brooklyn Dodgers,New York Giants,Polo Grounds V,Dolly Stark,Bill Stewart,(none),Cy Pfirman,,,Dolly Stark;Bill Stewart;Cy Pfirman,,
1935/09/22,1935,09,22,NY1193509220,Brooklyn Dodgers,New York Giants,Polo Grounds V,Bill Stewart,Cy Pfirman,(none),Dolly Stark,,,Bill Stewart;Cy Pfirman;Dolly Stark,,
1935/09/23,1935,09,23,NY1193509231,Boston Braves,New York Giants,Polo Grounds V,Cy Pfirman,Dolly Stark,(none),Bill Stewart,,,Cy Pfirman;Dolly Stark;Bill Stewart,,
1935/09/23,1935,09,23,NY1193509232,Boston Braves,New York Giants,Polo Grounds V,Dolly Stark,Bill Stewart,(none),Cy Pfirman,,,Dolly Stark;Bill Stewart;Cy Pfirman,,
1935/09/24,1935,09,24,NY1193509241,Philadelphia Phillies,New York Giants,Polo Grounds V,Bill Stewart,Cy Pfirman,(none),(none),,,Bill Stewart;Cy Pfirman,,
1935/09/24,1935,09,24,NY1193509242,Philadelphia Phillies,New York Giants,Polo Grounds V,Cy Pfirman,Bill Stewart,(none),(none),,,Cy Pfirman;Bill Stewart,,
1935/04/16,1935,04,16,NYA193504160,Boston Red Sox,New York Yankees,Yankee Stadium I,Bill Dinneen,Lou Kolls,(none),Charles Donnelly,,,Bill Dinneen;Lou Kolls;Charles Donnelly,,
1935/04/17,1935,04,17,NYA193504170,Boston Red Sox,New York Yankees,Yankee Stadium I,Lou Kolls,Charles Donnelly,(none),Bill Dinneen,,,Lou Kolls;Charles Donnelly;Bill Dinneen,,
1935/04/18,1935,04,18,NYA193504180,Boston Red Sox,New York Yankees,Yankee Stadium I,Charles Donnelly,Bill Dinneen,(none),Lou Kolls,,,Charles Donnelly;Bill Dinneen;Lou Kolls,,
1935/04/19,1935,04,19,NYA193504190,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Bill Dinneen,Lou Kolls,(none),Charles Donnelly,,,Bill Dinneen;Lou Kolls;Charles Donnelly,,
1935/04/20,1935,04,20,NYA193504200,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Lou Kolls,Charles Donnelly,(none),Bill Dinneen,,,Lou Kolls;Charles Donnelly;Bill Dinneen,,
1935/04/21,1935,04,21,NYA193504210,Philadelphia Athletics,New York Yankees,Yankee Stadium I,Charles Donnelly,Bill Dinneen,(none),Lou Kolls,,,Charles Donnelly;Bill Dinneen;Lou Kolls,,
1935/04/29,1935,04,29,NYA193504290,Washington Senators,New York Yankees,Yankee Stadium I,Harry Geisel,Red Ormsby,(none),(none),,,Harry Geisel;Red Ormsby,,
1935/04/30,1935,04,30,NYA193504300,Washington Senators,New York Yankees,Yankee Stadium I,Red Ormsby,Harry Geisel,(none),(none),,,Red Ormsby;Harry Geisel,,
1935/05/01,1935,05,01,NYA193505010,Washington Senators,New York Yankees,Yankee Stadium I,Harry Geisel,Red Ormsby,(none),(none),,,Harry Geisel;Red Ormsby,,
1935/05/16,1935,05,16,NYA193505160,Cleveland Guardians,New York Yankees,Yankee Stadium I,John Quinn,Bill McGowan,(none),Bill Summers,,,John Quinn;Bill McGowan;Bill Summers,,
1935/05/17,1935,05,17,NYA193505170,Cleveland Guardians,New York Yankees,Yankee Stadium I,Bill McGowan,Bill Summers,(none),John Quinn,,,Bill McGowan;Bill Summers;John Quinn,,
1935/05/18,1935,05,18,NYA193505180,Cleveland Guardians,New York Yankees,Yankee Stadium I,Bill Summers,John Quinn,(none),Bill McGowan,,,Bill Summers;John Quinn;Bill McGowan,,
1935/05/19,1935,05,19,NYA193505190,Cleveland Guardians,New York Yankees,Yankee Stadium I,John Quinn,Bill McGowan,(none),Bill Summers,,,John Quinn;Bill McGowan;Bill Summers,,
1935/05/20,1935,05,20,NYA193505200,Chicago White Sox,New York Yankees,Yankee Stadium I,Bill McGowan,Bill Summers,(none),John Quinn,,,Bill McGowan;Bill Summers;John Quinn,Johnny Allen ejected by Bill McGowan;Bill Dickey ejected by Bill McGowan,
1935/05/21,1935,05,21,NYA193505210,Chicago White Sox,New York Yankees,Yankee Stadium I,Bill Summers,John Quinn,(none),Bill McGowan,,,Bill Summers;John Quinn;Bill McGowan,,
1935/05/22,1935,05,22,NYA193505220,Chicago White Sox,New York Yankees,Yankee Stadium I,John Quinn,Bill McGowan,(none),Bill Summers,,,John Quinn;Bill McGowan;Bill Summers,,
1935/05/24,1935,05,24,NYA193505240,St.Louis Browns,New York Yankees,Yankee Stadium I,Red Ormsby,Harry Geisel,(none),(none),,,Red Ormsby;Harry Geisel,,
1935/05/25,1935,05,25,NYA193505251,St.Louis Browns,New York Yankees,Yankee Stadium I,Harry Geisel,Red Ormsby,(none),(none),,,Harry Geisel;Red Ormsby,,
