Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1955/08/19,1955,08,19,MLN195508190,Chicago Cubs,Milwaukee Braves,County Stadium,Bill Jackowski,Stan Landes,Lee Ballanfant,Al Barlick,,,Bill Jackowski;Stan Landes;Lee Ballanfant;Al Barlick,,
1955/08/20,1955,08,20,MLN195508200,Chicago Cubs,Milwaukee Braves,County Stadium,Stan Landes,Lee Ballanfant,Al Barlick,Bill Jackowski,,,Stan Landes;Lee Ballanfant;Al Barlick;Bill Jackowski,,
1955/08/21,1955,08,21,MLN195508210,Chicago Cubs,Milwaukee Braves,County Stadium,Lee Ballanfant,Al Barlick,Bill Jackowski,Stan Landes,,,Lee Ballanfant;Al Barlick;Bill Jackowski;Stan Landes,,
1955/09/02,1955,09,02,MLN195509020,Cincinnati Reds,Milwaukee Braves,County Stadium,Augie Donatelli,Jocko Conlan,Hal Dixon,Artie Gore,,,Augie Donatelli;Jocko Conlan;Hal Dixon;Artie Gore,,
1955/09/03,1955,09,03,MLN195509030,Cincinnati Reds,Milwaukee Braves,County Stadium,Hal Dixon,Artie Gore,(none),Augie Donatelli,,,Hal Dixon;Artie Gore;Augie Donatelli,,
1955/09/04,1955,09,04,MLN195509040,Cincinnati Reds,Milwaukee Braves,County Stadium,Jocko Conlan,Artie Gore,Augie Donatelli,Hal Dixon,,,Jocko Conlan;Artie Gore;Augie Donatelli;Hal Dixon,,
1955/09/07,1955,09,07,MLN195509070,Brooklyn Dodgers,Milwaukee Braves,County Stadium,Lee Ballanfant,Al Barlick,Stan Landes,Bill Jackowski,,,Lee Ballanfant;Al Barlick;Stan Landes;Bill Jackowski,,
1955/09/08,1955,09,08,MLN195509080,Brooklyn Dodgers,Milwaukee Braves,County Stadium,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/09/10,1955,09,10,MLN195509100,Pittsburgh Pirates,Milwaukee Braves,County Stadium,Artie Gore,Augie Donatelli,Hal Dixon,Jocko Conlan,,,Artie Gore;Augie Donatelli;Hal Dixon;Jocko Conlan,,
1955/09/11,1955,09,11,MLN195509111,Philadelphia Phillies,Milwaukee Braves,County Stadium,Augie Donatelli,Hal Dixon,Jocko Conlan,Artie Gore,,,Augie Donatelli;Hal Dixon;Jocko Conlan;Artie Gore,,
1955/09/11,1955,09,11,MLN195509112,Philadelphia Phillies,Milwaukee Braves,County Stadium,Hal Dixon,Jocko Conlan,Artie Gore,Augie Donatelli,,,Hal Dixon;Jocko Conlan;Artie Gore;Augie Donatelli,,
1955/09/13,1955,09,13,MLN195509130,New York Giants,Milwaukee Braves,County Stadium,Dusty Boggess,Bill Engeln,Babe Pinelli,Tom Gorman,,,Dusty Boggess;Bill Engeln;Babe Pinelli;Tom Gorman,Jack Dittmer ejected by Bill Engeln,
1955/09/14,1955,09,14,MLN195509140,New York Giants,Milwaukee Braves,County Stadium,Bill Engeln,Babe Pinelli,Tom Gorman,Dusty Boggess,,,Bill Engeln;Babe Pinelli;Tom Gorman;Dusty Boggess,,
1955/09/17,1955,09,17,MLN195509170,St. Louis Cardinals,Milwaukee Braves,County Stadium,Larry Goetz,Dusty Boggess,Bill Engeln,Frank Secory,,,Larry Goetz;Dusty Boggess;Bill Engeln;Frank Secory,,
1955/09/18,1955,09,18,MLN195509180,St. Louis Cardinals,Milwaukee Braves,County Stadium,Dusty Boggess,Bill Engeln,Frank Secory,Larry Goetz,,,Dusty Boggess;Bill Engeln;Frank Secory;Larry Goetz,,
1955/04/14,1955,04,14,NY1195504140,Brooklyn Dodgers,New York Giants,Polo Grounds V,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/04/15,1955,04,15,NY1195504150,Brooklyn Dodgers,New York Giants,Polo Grounds V,Bill Jackowski,Stan Landes,Lee Ballanfant,Al Barlick,,,Bill Jackowski;Stan Landes;Lee Ballanfant;Al Barlick,,
1955/04/16,1955,04,16,NY1195504160,Philadelphia Phillies,New York Giants,Polo Grounds V,Stan Landes,Lee Ballanfant,Al Barlick,Bill Jackowski,,,Stan Landes;Lee Ballanfant;Al Barlick;Bill Jackowski,,
1955/04/17,1955,04,17,NY1195504171,Philadelphia Phillies,New York Giants,Polo Grounds V,Lee Ballanfant,Al Barlick,Bill Jackowski,Stan Landes,,,Lee Ballanfant;Al Barlick;Bill Jackowski;Stan Landes,,
1955/04/17,1955,04,17,NY1195504172,Philadelphia Phillies,New York Giants,Polo Grounds V,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/04/18,1955,04,18,NY1195504180,Pittsburgh Pirates,New York Giants,Polo Grounds V,Dusty Boggess,Tom Gorman,Bill Engeln,Babe Pinelli,,,Dusty Boggess;Tom Gorman;Bill Engeln;Babe Pinelli,,
1955/04/26,1955,04,26,NY1195504260,Milwaukee Braves,New York Giants,Polo Grounds V,Bill Engeln,Babe Pinelli,Dusty Boggess,Tom Gorman,,,Bill Engeln;Babe Pinelli;Dusty Boggess;Tom Gorman,,
1955/04/27,1955,04,27,NY1195504270,Milwaukee Braves,New York Giants,Polo Grounds V,Babe Pinelli,Dusty Boggess,Tom Gorman,Bill Engeln,,,Babe Pinelli;Dusty Boggess;Tom Gorman;Bill Engeln,,
1955/04/28,1955,04,28,NY1195504280,St. Louis Cardinals,New York Giants,Polo Grounds V,Jocko Conlan,Artie Gore,Augie Donatelli,Hal Dixon,,,Jocko Conlan;Artie Gore;Augie Donatelli;Hal Dixon,,
1955/04/30,1955,04,30,NY1195504300,St. Louis Cardinals,New York Giants,Polo Grounds V,Artie Gore,Augie Donatelli,Hal Dixon,Jocko Conlan,,,Artie Gore;Augie Donatelli;Hal Dixon;Jocko Conlan,Wes Westrum ejected by Artie Gore,
1955/05/01,1955,05,01,NY1195505010,Cincinnati Reds,New York Giants,Polo Grounds V,Frank Secory,Larry Goetz,Frank Dascoli,Lon Warneke,,,Frank Secory;Larry Goetz;Frank Dascoli;Lon Warneke,,
1955/05/03,1955,05,03,NY1195505030,Chicago Cubs,New York Giants,Polo Grounds V,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/05/04,1955,05,04,NY1195505040,Chicago Cubs,New York Giants,Polo Grounds V,Bill Jackowski,Stan Landes,Lee Ballanfant,Al Barlick,,,Bill Jackowski;Stan Landes;Lee Ballanfant;Al Barlick,,
1955/05/05,1955,05,05,NY1195505050,Chicago Cubs,New York Giants,Polo Grounds V,Stan Landes,Lee Ballanfant,Al Barlick,Bill Jackowski,,,Stan Landes;Lee Ballanfant;Al Barlick;Bill Jackowski,,
1955/05/06,1955,05,06,NY1195505060,Pittsburgh Pirates,New York Giants,Polo Grounds V,Frank Secory,Larry Goetz,(none),Frank Dascoli,,,Frank Secory;Larry Goetz;Frank Dascoli,,
1955/05/08,1955,05,08,NY1195505081,Pittsburgh Pirates,New York Giants,Polo Grounds V,Frank Dascoli,Lon Warneke,Frank Secory,Larry Goetz,,,Frank Dascoli;Lon Warneke;Frank Secory;Larry Goetz,,
1955/05/08,1955,05,08,NY1195505082,Pittsburgh Pirates,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/05/27,1955,05,27,NY1195505270,Brooklyn Dodgers,New York Giants,Polo Grounds V,Frank Dascoli,Lon Warneke,Frank Secory,Larry Goetz,,,Frank Dascoli;Lon Warneke;Frank Secory;Larry Goetz,,
1955/05/28,1955,05,28,NY1195505280,Brooklyn Dodgers,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/05/29,1955,05,29,NY1195505290,Brooklyn Dodgers,New York Giants,Polo Grounds V,Frank Secory,Larry Goetz,Frank Dascoli,Lon Warneke,,,Frank Secory;Larry Goetz;Frank Dascoli;Lon Warneke,,
1955/05/30,1955,05,30,NY1195505301,Philadelphia Phillies,New York Giants,Polo Grounds V,Larry Goetz,Frank Dascoli,Lon Warneke,Frank Secory,,,Larry Goetz;Frank Dascoli;Lon Warneke;Frank Secory,,
1955/05/30,1955,05,30,NY1195505302,Philadelphia Phillies,New York Giants,Polo Grounds V,Frank Dascoli,Lon Warneke,Frank Secory,Larry Goetz,,,Frank Dascoli;Lon Warneke;Frank Secory;Larry Goetz,,
1955/05/31,1955,05,31,NY1195505310,Philadelphia Phillies,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/06/01,1955,06,01,NY1195506010,Cincinnati Reds,New York Giants,Polo Grounds V,Jocko Conlan,Augie Donatelli,(none),Hal Dixon,,,Jocko Conlan;Augie Donatelli;Hal Dixon,,
1955/06/02,1955,06,02,NY1195506020,Cincinnati Reds,New York Giants,Polo Grounds V,Augie Donatelli,Hal Dixon,(none),Jocko Conlan,,,Augie Donatelli;Hal Dixon;Jocko Conlan,,
1955/06/03,1955,06,03,NY1195506030,Chicago Cubs,New York Giants,Polo Grounds V,Bill Engeln,Babe Pinelli,Dusty Boggess,Tom Gorman,,,Bill Engeln;Babe Pinelli;Dusty Boggess;Tom Gorman,,
1955/06/04,1955,06,04,NY1195506040,Chicago Cubs,New York Giants,Polo Grounds V,Babe Pinelli,Dusty Boggess,Tom Gorman,Bill Engeln,,,Babe Pinelli;Dusty Boggess;Tom Gorman;Bill Engeln,,
1955/06/05,1955,06,05,NY1195506051,Chicago Cubs,New York Giants,Polo Grounds V,Dusty Boggess,Tom Gorman,Bill Engeln,Babe Pinelli,,,Dusty Boggess;Tom Gorman;Bill Engeln;Babe Pinelli,,
1955/06/05,1955,06,05,NY1195506052,Chicago Cubs,New York Giants,Polo Grounds V,Tom Gorman,Bill Engeln,Babe Pinelli,Dusty Boggess,,,Tom Gorman;Bill Engeln;Babe Pinelli;Dusty Boggess,,
1955/06/07,1955,06,07,NY1195506070,Milwaukee Braves,New York Giants,Polo Grounds V,Frank Dascoli,Lon Warneke,Frank Secory,Larry Goetz,,,Frank Dascoli;Lon Warneke;Frank Secory;Larry Goetz,,
1955/06/08,1955,06,08,NY1195506080,Milwaukee Braves,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/06/10,1955,06,10,NY1195506100,St. Louis Cardinals,New York Giants,Polo Grounds V,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/06/12,1955,06,12,NY1195506121,St. Louis Cardinals,New York Giants,Polo Grounds V,Bill Jackowski,Stan Landes,Lee Ballanfant,Al Barlick,,,Bill Jackowski;Stan Landes;Lee Ballanfant;Al Barlick,,
1955/06/12,1955,06,12,NY1195506122,St. Louis Cardinals,New York Giants,Polo Grounds V,Stan Landes,Lee Ballanfant,Al Barlick,Bill Jackowski,,,Stan Landes;Lee Ballanfant;Al Barlick;Bill Jackowski,,
1955/07/06,1955,07,06,NY1195507060,Philadelphia Phillies,New York Giants,Polo Grounds V,Tom Gorman,Dusty Boggess,Bill Engeln,Babe Pinelli,,,Tom Gorman;Dusty Boggess;Bill Engeln;Babe Pinelli,,
1955/07/07,1955,07,07,NY1195507070,Philadelphia Phillies,New York Giants,Polo Grounds V,Dusty Boggess,Bill Engeln,Babe Pinelli,Tom Gorman,,,Dusty Boggess;Bill Engeln;Babe Pinelli;Tom Gorman,,
1955/07/08,1955,07,08,NY1195507080,Brooklyn Dodgers,New York Giants,Polo Grounds V,Bill Engeln,Babe Pinelli,Tom Gorman,Dusty Boggess,,,Bill Engeln;Babe Pinelli;Tom Gorman;Dusty Boggess,,
1955/07/09,1955,07,09,NY1195507090,Brooklyn Dodgers,New York Giants,Polo Grounds V,Babe Pinelli,Tom Gorman,Dusty Boggess,Bill Engeln,,,Babe Pinelli;Tom Gorman;Dusty Boggess;Bill Engeln,,
1955/07/10,1955,07,10,NY1195507100,Brooklyn Dodgers,New York Giants,Polo Grounds V,Tom Gorman,Dusty Boggess,Bill Engeln,Babe Pinelli,,,Tom Gorman;Dusty Boggess;Bill Engeln;Babe Pinelli,,
1955/07/14,1955,07,14,NY1195507140,Chicago Cubs,New York Giants,Polo Grounds V,Jocko Conlan,Hal Dixon,Artie Gore,Augie Donatelli,,,Jocko Conlan;Hal Dixon;Artie Gore;Augie Donatelli,,
1955/07/15,1955,07,15,NY1195507150,Chicago Cubs,New York Giants,Polo Grounds V,Hal Dixon,Artie Gore,Augie Donatelli,Jocko Conlan,,,Hal Dixon;Artie Gore;Augie Donatelli;Jocko Conlan,,
1955/07/16,1955,07,16,NY1195507160,Milwaukee Braves,New York Giants,Polo Grounds V,Stan Landes,Lee Ballanfant,Al Barlick,Bill Jackowski,,,Stan Landes;Lee Ballanfant;Al Barlick;Bill Jackowski,,
1955/07/17,1955,07,17,NY1195507171,Milwaukee Braves,New York Giants,Polo Grounds V,Lee Ballanfant,Al Barlick,Bill Jackowski,Stan Landes,,,Lee Ballanfant;Al Barlick;Bill Jackowski;Stan Landes,,
1955/07/17,1955,07,17,NY1195507172,Milwaukee Braves,New York Giants,Polo Grounds V,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/07/18,1955,07,18,NY1195507180,Milwaukee Braves,New York Giants,Polo Grounds V,Bill Jackowski,Stan Landes,Lee Ballanfant,Al Barlick,,,Bill Jackowski;Stan Landes;Lee Ballanfant;Al Barlick,,
1955/07/19,1955,07,19,NY1195507191,St. Louis Cardinals,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/07/19,1955,07,19,NY1195507192,St. Louis Cardinals,New York Giants,Polo Grounds V,Frank Secory,Larry Goetz,Frank Dascoli,Lon Warneke,,,Frank Secory;Larry Goetz;Frank Dascoli;Lon Warneke,,
1955/07/20,1955,07,20,NY1195507200,St. Louis Cardinals,New York Giants,Polo Grounds V,Larry Goetz,Frank Dascoli,Lon Warneke,Frank Secory,,,Larry Goetz;Frank Dascoli;Lon Warneke;Frank Secory,,
1955/07/21,1955,07,21,NY1195507210,St. Louis Cardinals,New York Giants,Polo Grounds V,Frank Dascoli,Lon Warneke,Frank Secory,Larry Goetz,,,Frank Dascoli;Lon Warneke;Frank Secory;Larry Goetz,,
1955/07/22,1955,07,22,NY1195507220,Cincinnati Reds,New York Giants,Polo Grounds V,Dusty Boggess,Bill Engeln,Babe Pinelli,Tom Gorman,,,Dusty Boggess;Bill Engeln;Babe Pinelli;Tom Gorman,,
1955/07/23,1955,07,23,NY1195507230,Cincinnati Reds,New York Giants,Polo Grounds V,Bill Engeln,Babe Pinelli,Tom Gorman,Dusty Boggess,,,Bill Engeln;Babe Pinelli;Tom Gorman;Dusty Boggess,,
1955/07/24,1955,07,24,NY1195507241,Cincinnati Reds,New York Giants,Polo Grounds V,Babe Pinelli,Tom Gorman,Dusty Boggess,Bill Engeln,,,Babe Pinelli;Tom Gorman;Dusty Boggess;Bill Engeln,,
1955/07/24,1955,07,24,NY1195507242,Cincinnati Reds,New York Giants,Polo Grounds V,Tom Gorman,Dusty Boggess,Bill Engeln,Babe Pinelli,,,Tom Gorman;Dusty Boggess;Bill Engeln;Babe Pinelli,,
1955/08/14,1955,08,14,NY1195508141,Pittsburgh Pirates,New York Giants,Polo Grounds V,Frank Secory,Larry Goetz,Frank Dascoli,Lon Warneke,,,Frank Secory;Larry Goetz;Frank Dascoli;Lon Warneke,,
1955/08/14,1955,08,14,NY1195508142,Pittsburgh Pirates,New York Giants,Polo Grounds V,Larry Goetz,Frank Dascoli,Lon Warneke,Frank Secory,,,Larry Goetz;Frank Dascoli;Lon Warneke;Frank Secory,,
1955/08/16,1955,08,16,NY1195508160,Brooklyn Dodgers,New York Giants,Polo Grounds V,Hal Dixon,Artie Gore,Augie Donatelli,Jocko Conlan,,,Hal Dixon;Artie Gore;Augie Donatelli;Jocko Conlan,,
1955/08/17,1955,08,17,NY1195508170,Brooklyn Dodgers,New York Giants,Polo Grounds V,Artie Gore,Augie Donatelli,Jocko Conlan,Hal Dixon,,,Artie Gore;Augie Donatelli;Jocko Conlan;Hal Dixon,,
1955/08/18,1955,08,18,NY1195508180,Brooklyn Dodgers,New York Giants,Polo Grounds V,Augie Donatelli,Jocko Conlan,Hal Dixon,Artie Gore,,,Augie Donatelli;Jocko Conlan;Hal Dixon;Artie Gore,,
1955/08/23,1955,08,23,NY1195508230,St. Louis Cardinals,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/08/24,1955,08,24,NY1195508240,St. Louis Cardinals,New York Giants,Polo Grounds V,Frank Secory,Larry Goetz,Frank Dascoli,Lon Warneke,,,Frank Secory;Larry Goetz;Frank Dascoli;Lon Warneke,,
1955/08/25,1955,08,25,NY1195508250,Milwaukee Braves,New York Giants,Polo Grounds V,Jocko Conlan,Hal Dixon,Artie Gore,Augie Donatelli,,,Jocko Conlan;Hal Dixon;Artie Gore;Augie Donatelli,,
1955/08/26,1955,08,26,NY1195508260,Milwaukee Braves,New York Giants,Polo Grounds V,Hal Dixon,Artie Gore,Augie Donatelli,Jocko Conlan,,,Hal Dixon;Artie Gore;Augie Donatelli;Jocko Conlan,,
1955/08/27,1955,08,27,NY1195508270,Milwaukee Braves,New York Giants,Polo Grounds V,Artie Gore,Augie Donatelli,Jocko Conlan,Hal Dixon,,,Artie Gore;Augie Donatelli;Jocko Conlan;Hal Dixon,,
1955/08/29,1955,08,29,NY1195508290,Chicago Cubs,New York Giants,Polo Grounds V,Babe Pinelli,Tom Gorman,Dusty Boggess,Bill Engeln,,,Babe Pinelli;Tom Gorman;Dusty Boggess;Bill Engeln,,
1955/08/30,1955,08,30,NY1195508301,Cincinnati Reds,New York Giants,Polo Grounds V,Stan Landes,Lee Ballanfant,Al Barlick,Bill Jackowski,,,Stan Landes;Lee Ballanfant;Al Barlick;Bill Jackowski,,
1955/08/30,1955,08,30,NY1195508302,Cincinnati Reds,New York Giants,Polo Grounds V,Lee Ballanfant,Al Barlick,Bill Jackowski,Stan Landes,,,Lee Ballanfant;Al Barlick;Bill Jackowski;Stan Landes,,
1955/08/31,1955,08,31,NY1195508310,Cincinnati Reds,New York Giants,Polo Grounds V,Al Barlick,Bill Jackowski,Stan Landes,Lee Ballanfant,,,Al Barlick;Bill Jackowski;Stan Landes;Lee Ballanfant,,
1955/09/01,1955,09,01,NY1195509010,Cincinnati Reds,New York Giants,Polo Grounds V,Bill Jackowski,Stan Landes,Lee Ballanfant,Al Barlick,,,Bill Jackowski;Stan Landes;Lee Ballanfant;Al Barlick,,
1955/09/05,1955,09,05,NY1195509051,Pittsburgh Pirates,New York Giants,Polo Grounds V,Frank Dascoli,Lon Warneke,Frank Secory,Larry Goetz,,,Frank Dascoli;Lon Warneke;Frank Secory;Larry Goetz,,
1955/09/05,1955,09,05,NY1195509052,Pittsburgh Pirates,New York Giants,Polo Grounds V,Lon Warneke,Frank Secory,Larry Goetz,Frank Dascoli,,,Lon Warneke;Frank Secory;Larry Goetz;Frank Dascoli,,
1955/09/20,1955,09,20,NY1195509201,Pittsburgh Pirates,New York Giants,Polo Grounds V,Jocko Conlan,Stan Landes,Artie Gore,Hal Dixon,,,Jocko Conlan;Stan Landes;Artie Gore;Hal Dixon,,
1955/09/21,1955,09,21,NY1195509211,Pittsburgh Pirates,New York Giants,Polo Grounds V,Artie Gore,Hal Dixon,Bill Jackowski,Stan Landes,,,Artie Gore;Hal Dixon;Bill Jackowski;Stan Landes,Leo Durocher ejected by Artie Gore,
1955/09/25,1955,09,25,NY1195509251,Philadelphia Phillies,New York Giants,Polo Grounds V,Frank Dascoli,Tom Gorman,Augie Donatelli,Jocko Conlan,,,Frank Dascoli;Tom Gorman;Augie Donatelli;Jocko Conlan,,
1955/09/25,1955,09,25,NY1195509252,Philadelphia Phillies,New York Giants,Polo Grounds V,Tom Gorman,Augie Donatelli,Jocko Conlan,Frank Dascoli,,,Tom Gorman;Augie Donatelli;Jocko Conlan;Frank Dascoli,,
1955/04/13,1955,04,13,NYA195504130,Washington Senators,New York Yankees,Yankee Stadium I,Charlie Berry,Bill McKinley,Red Flaherty,Nestor Chylak,,,Charlie Berry;Bill McKinley;Red Flaherty;Nestor Chylak,,
1955/04/20,1955,04,20,NYA195504200,Baltimore Orioles,New York Yankees,Yankee Stadium I,Red Flaherty,Nestor Chylak,Charlie Berry,Bill McKinley,,,Red Flaherty;Nestor Chylak;Charlie Berry;Bill McKinley,Paul Richards ejected by Red Flaherty,
1955/04/21,1955,04,21,NYA195504210,Baltimore Orioles,New York Yankees,Yankee Stadium I,Nestor Chylak,Charlie Berry,Bill McKinley,Red Flaherty,,,Nestor Chylak;Charlie Berry;Bill McKinley;Red Flaherty,,
1955/04/22,1955,04,22,NYA195504220,Boston Red Sox,New York Yankees,Yankee Stadium I,Larry Napp,John Rice,Bill Grieve,Johnny Stevens,,,Larry Napp;John Rice;Bill Grieve;Johnny Stevens,,
1955/04/23,1955,04,23,NYA195504230,Boston Red Sox,New York Yankees,Yankee Stadium I,John Rice,Bill Grieve,Johnny Stevens,Larry Napp,,,John Rice;Bill Grieve;Johnny Stevens;Larry Napp,,
1955/04/24,1955,04,24,NYA195504240,Boston Red Sox,New York Yankees,Yankee Stadium I,Bill Grieve,Johnny Stevens,Larry Napp,John Rice,,,Bill Grieve;Johnny Stevens;Larry Napp;John Rice,,
1955/05/10,1955,05,10,NYA195505100,Cleveland Guardians,New York Yankees,Yankee Stadium I,Frank Umont,Eddie Rommel,Joe Paparella,Jim Honochick,,,Frank Umont;Eddie Rommel;Joe Paparella;Jim Honochick,,
1955/05/11,1955,05,11,NYA195505110,Cleveland Guardians,New York Yankees,Yankee Stadium I,Eddie Rommel,Joe Paparella,Jim Honochick,Frank Umont,,,Eddie Rommel;Joe Paparella;Jim Honochick;Frank Umont,,
1955/05/13,1955,05,13,NYA195505130,Detroit Tigers,New York Yankees,Yankee Stadium I,Joe Paparella,Jim Honochick,Frank Umont,Eddie Rommel,,,Joe Paparella;Jim Honochick;Frank Umont;Eddie Rommel,,
1955/05/14,1955,05,14,NYA195505140,Detroit Tigers,New York Yankees,Yankee Stadium I,Jim Honochick,Frank Umont,Eddie Rommel,Joe Paparella,,,Jim Honochick;Frank Umont;Eddie Rommel;Joe Paparella,,
1955/05/15,1955,05,15,NYA195505151,Kansas City Athletics,New York Yankees,Yankee Stadium I,Bill Summers,Eddie Hurley,Hank Soar,Ed Runge,,,Bill Summers;Eddie Hurley;Hank Soar;Ed Runge,,
1955/05/15,1955,05,15,NYA195505152,Kansas City Athletics,New York Yankees,Yankee Stadium I,Eddie Hurley,Hank Soar,Ed Runge,Bill Summers,,,Eddie Hurley;Hank Soar;Ed Runge;Bill Summers,,
1955/05/17,1955,05,17,NYA195505170,Chicago White Sox,New York Yankees,Yankee Stadium I,Hank Soar,Ed Runge,Bill Summers,Eddie Hurley,,,Hank Soar;Ed Runge;Bill Summers;Eddie Hurley,,
1955/05/18,1955,05,18,NYA195505180,Chicago White Sox,New York Yankees,Yankee Stadium I,Ed Runge,Bill Summers,Eddie Hurley,Hank Soar,,,Ed Runge;Bill Summers;Eddie Hurley;Hank Soar,,
1955/05/20,1955,05,20,NYA195505200,Baltimore Orioles,New York Yankees,Yankee Stadium I,Frank Umont,Eddie Rommel,Joe Paparella,Jim Honochick,,,Frank Umont;Eddie Rommel;Joe Paparella;Jim Honochick,Paul Richards ejected by Frank Umont,
1955/05/21,1955,05,21,NYA195505210,Baltimore Orioles,New York Yankees,Yankee Stadium I,Eddie Rommel,Joe Paparella,Jim Honochick,Frank Umont,,,Eddie Rommel;Joe Paparella;Jim Honochick;Frank Umont,,
1955/05/22,1955,05,22,NYA195505221,Baltimore Orioles,New York Yankees,Yankee Stadium I,Joe Paparella,Jim Honochick,Frank Umont,Eddie Rommel,,,Joe Paparella;Jim Honochick;Frank Umont;Eddie Rommel,,
1955/05/22,1955,05,22,NYA195505222,Baltimore Orioles,New York Yankees,Yankee Stadium I,Jim Honochick,Frank Umont,Eddie Rommel,Joe Paparella,,,Jim Honochick;Frank Umont;Eddie Rommel;Joe Paparella,,
1955/05/24,1955,05,24,NYA195505240,Washington Senators,New York Yankees,Yankee Stadium I,Frank Umont,Eddie Rommel,Joe Paparella,Jim Honochick,,,Frank Umont;Eddie Rommel;Joe Paparella;Jim Honochick,,
1955/05/25,1955,05,25,NYA195505250,Washington Senators,New York Yankees,Yankee Stadium I,Eddie Rommel,Joe Paparella,Jim Honochick,Frank Umont,,,Eddie Rommel;Joe Paparella;Jim Honochick;Frank Umont,,
1955/05/26,1955,05,26,NYA195505261,Washington Senators,New York Yankees,Yankee Stadium I,Joe Paparella,Jim Honochick,Frank Umont,Eddie Rommel,,,Joe Paparella;Jim Honochick;Frank Umont;Eddie Rommel,,
1955/05/26,1955,05,26,NYA195505262,Washington Senators,New York Yankees,Yankee Stadium I,Jim Honochick,Frank Umont,Eddie Rommel,Joe Paparella,,,Jim Honochick;Frank Umont;Eddie Rommel;Joe Paparella,,
1955/06/14,1955,06,14,NYA195506140,Detroit Tigers,New York Yankees,Yankee Stadium I,Larry Napp,Bill Grieve,Johnny Stevens,Hank Soar,,,Larry Napp;Bill Grieve;Johnny Stevens;Hank Soar,,
1955/06/15,1955,06,15,NYA195506150,Detroit Tigers,New York Yankees,Yankee Stadium I,Bill Grieve,Johnny Stevens,Hank Soar,Larry Napp,,,Bill Grieve;Johnny Stevens;Hank Soar;Larry Napp,,
1955/06/16,1955,06,16,NYA195506160,Detroit Tigers,New York Yankees,Yankee Stadium I,Johnny Stevens,Hank Soar,Larry Napp,Bill Grieve,,,Johnny Stevens;Hank Soar;Larry Napp;Bill Grieve,Red Wilson ejected by Johnny Stevens,
1955/06/17,1955,06,17,NYA195506170,Chicago White Sox,New York Yankees,Yankee Stadium I,Larry Napp,Bill Grieve,Johnny Stevens,John Rice,,,Larry Napp;Bill Grieve;Johnny Stevens;John Rice,,
1955/06/18,1955,06,18,NYA195506180,Chicago White Sox,New York Yankees,Yankee Stadium I,Bill Grieve,Johnny Stevens,John Rice,Larry Napp,,,Bill Grieve;Johnny Stevens;John Rice;Larry Napp,George Myatt ejected by Bill Grieve,
1955/06/19,1955,06,19,NYA195506191,Chicago White Sox,New York Yankees,Yankee Stadium I,Johnny Stevens,John Rice,Larry Napp,Bill Grieve,,,Johnny Stevens;John Rice;Larry Napp;Bill Grieve,,
1955/06/19,1955,06,19,NYA195506192,Chicago White Sox,New York Yankees,Yankee Stadium I,John Rice,Larry Napp,Bill Grieve,Johnny Stevens,,,John Rice;Larry Napp;Bill Grieve;Johnny Stevens,,
1955/06/21,1955,06,21,NYA195506210,Kansas City Athletics,New York Yankees,Yankee Stadium I,Frank Umont,Eddie Rommel,Joe Paparella,Jim Honochick,,,Frank Umont;Eddie Rommel;Joe Paparella;Jim Honochick,,
