Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1970/09/04,1970,09,04,HOU197009040,Los Angeles Dodgers,Houston Astros,Astrodome,Dick Tremblay,Ed Vargo,John Kibler,Andy Olsen,,,Dick Tremblay;Ed Vargo;John Kibler;Andy Olsen,,
1970/09/05,1970,09,05,HOU197009050,Los Angeles Dodgers,Houston Astros,Astrodome,Ed Vargo,John Kibler,Andy Olsen,Dick Tremblay,,,Ed Vargo;John Kibler;Andy Olsen;Dick Tremblay,,
1970/09/06,1970,09,06,HOU197009060,Los Angeles Dodgers,Houston Astros,Astrodome,Dick Tremblay,Ed Vargo,Andy Olsen,Al Barlick,,,Dick Tremblay;Ed Vargo;Andy Olsen;Al Barlick,,
1970/09/11,1970,09,11,HOU197009110,Atlanta Braves,Houston Astros,Astrodome,Lee Weyer,Ken Burkhart,Ed Sudol,Paul Pryor,,,Lee Weyer;Ken Burkhart;Ed Sudol;Paul Pryor,,
1970/09/12,1970,09,12,HOU197009120,Atlanta Braves,Houston Astros,Astrodome,Ken Burkhart,Ed Sudol,Paul Pryor,Lee Weyer,,,Ken Burkhart;Ed Sudol;Paul Pryor;Lee Weyer,,
1970/09/13,1970,09,13,HOU197009130,Atlanta Braves,Houston Astros,Astrodome,Ed Sudol,Paul Pryor,Lee Weyer,Ken Burkhart,,,Ed Sudol;Paul Pryor;Lee Weyer;Ken Burkhart,,
1970/09/15,1970,09,15,HOU197009150,Cincinnati Reds,Houston Astros,Astrodome,Paul Pryor,Lee Weyer,Ken Burkhart,Ed Sudol,,,Paul Pryor;Lee Weyer;Ken Burkhart;Ed Sudol,,
1970/09/16,1970,09,16,HOU197009160,Cincinnati Reds,Houston Astros,Astrodome,Lee Weyer,Ken Burkhart,Ed Sudol,Paul Pryor,,,Lee Weyer;Ken Burkhart;Ed Sudol;Paul Pryor,,
1970/09/28,1970,09,28,HOU197009280,San Francisco Giants,Houston Astros,Astrodome,Tom Gorman,Stan Landes,Nick Colosi,Bob Engel,,,Tom Gorman;Stan Landes;Nick Colosi;Bob Engel,,
1970/09/29,1970,09,29,HOU197009290,San Francisco Giants,Houston Astros,Astrodome,Stan Landes,Nick Colosi,Bob Engel,Tom Gorman,,,Stan Landes;Nick Colosi;Bob Engel;Tom Gorman,,
1970/09/30,1970,09,30,HOU197009300,San Francisco Giants,Houston Astros,Astrodome,Nick Colosi,Bob Engel,Tom Gorman,Stan Landes,,,Nick Colosi;Bob Engel;Tom Gorman;Stan Landes,,
1970/10/01,1970,10,01,HOU197010010,San Francisco Giants,Houston Astros,Astrodome,Bob Engel,Tom Gorman,Stan Landes,Nick Colosi,,,Bob Engel;Tom Gorman;Stan Landes;Nick Colosi,,
1970/04/07,1970,04,07,KCA197004070,Oakland Athletics,Kansas City Royals,Municipal Stadium,Larry Napp,John Rice,Marty Springstead,Larry Barnett,,,Larry Napp;John Rice;Marty Springstead;Larry Barnett,,
1970/04/08,1970,04,08,KCA197004080,Oakland Athletics,Kansas City Royals,Municipal Stadium,John Rice,Marty Springstead,Larry Barnett,Larry Napp,,,John Rice;Marty Springstead;Larry Barnett;Larry Napp,,
1970/04/09,1970,04,09,KCA197004090,Oakland Athletics,Kansas City Royals,Municipal Stadium,Marty Springstead,Larry Barnett,Larry Napp,John Rice,,,Marty Springstead;Larry Barnett;Larry Napp;John Rice,,
1970/04/10,1970,04,10,KCA197004100,California Angels,Kansas City Royals,Municipal Stadium,Larry Barnett,Larry Napp,John Rice,Marty Springstead,,,Larry Barnett;Larry Napp;John Rice;Marty Springstead,,
1970/04/11,1970,04,11,KCA197004110,California Angels,Kansas City Royals,Municipal Stadium,Larry Napp,John Rice,Marty Springstead,Larry Barnett,,,Larry Napp;John Rice;Marty Springstead;Larry Barnett,,
1970/04/12,1970,04,12,KCA197004120,California Angels,Kansas City Royals,Municipal Stadium,John Rice,Marty Springstead,Larry Napp,Larry Barnett,,,John Rice;Marty Springstead;Larry Napp;Larry Barnett,,
1970/04/24,1970,04,24,KCA197004240,Baltimore Orioles,Kansas City Royals,Municipal Stadium,Ed Runge,Bill Haller,Jim Odom,Bill Kunkel,,,Ed Runge;Bill Haller;Jim Odom;Bill Kunkel,,
1970/04/25,1970,04,25,KCA197004250,Baltimore Orioles,Kansas City Royals,Municipal Stadium,Bill Haller,Jim Odom,Bill Kunkel,Ed Runge,,,Bill Haller;Jim Odom;Bill Kunkel;Ed Runge,,
1970/04/26,1970,04,26,KCA197004260,Baltimore Orioles,Kansas City Royals,Municipal Stadium,Jim Odom,Bill Kunkel,Ed Runge,Bill Haller,,,Jim Odom;Bill Kunkel;Ed Runge;Bill Haller,Frank Robinson ejected by Jim Odom,
1970/04/28,1970,04,28,KCA197004280,Detroit Tigers,Kansas City Royals,Municipal Stadium,Russ Goetz,Don Denkinger,Art Frantz,Nestor Chylak,,,Russ Goetz;Don Denkinger;Art Frantz;Nestor Chylak,,
1970/04/29,1970,04,29,KCA197004290,Detroit Tigers,Kansas City Royals,Municipal Stadium,Don Denkinger,Art Frantz,Nestor Chylak,Russ Goetz,,,Don Denkinger;Art Frantz;Nestor Chylak;Russ Goetz,,
1970/04/30,1970,04,30,KCA197004300,Detroit Tigers,Kansas City Royals,Municipal Stadium,Art Frantz,Nestor Chylak,Russ Goetz,Don Denkinger,,,Art Frantz;Nestor Chylak;Russ Goetz;Don Denkinger,,
1970/05/01,1970,05,01,KCA197005010,Cleveland Indians,Kansas City Royals,Municipal Stadium,Nestor Chylak,Russ Goetz,Don Denkinger,Art Frantz,,,Nestor Chylak;Russ Goetz;Don Denkinger;Art Frantz,,
1970/05/02,1970,05,02,KCA197005020,Cleveland Indians,Kansas City Royals,Municipal Stadium,Russ Goetz,Don Denkinger,Art Frantz,Nestor Chylak,,,Russ Goetz;Don Denkinger;Art Frantz;Nestor Chylak,Charlie Metro ejected by Russ Goetz;Lou Piniella ejected by Russ Goetz,
1970/05/03,1970,05,03,KCA197005030,Cleveland Indians,Kansas City Royals,Municipal Stadium,Don Denkinger,Art Frantz,Nestor Chylak,Russ Goetz,,,Don Denkinger;Art Frantz;Nestor Chylak;Russ Goetz,,
1970/05/18,1970,05,18,KCA197005180,Minnesota Twins,Kansas City Royals,Municipal Stadium,Emmett Ashford,Hank Soar,Lou DiMuro,Jerry Neudecker,,,Emmett Ashford;Hank Soar;Lou DiMuro;Jerry Neudecker,,
1970/05/19,1970,05,19,KCA197005190,Minnesota Twins,Kansas City Royals,Municipal Stadium,Hank Soar,Lou DiMuro,Jerry Neudecker,Emmett Ashford,,,Hank Soar;Lou DiMuro;Jerry Neudecker;Emmett Ashford,,
1970/05/20,1970,05,20,KCA197005200,Minnesota Twins,Kansas City Royals,Municipal Stadium,Lou DiMuro,Jerry Neudecker,Emmett Ashford,Hank Soar,,,Lou DiMuro;Jerry Neudecker;Emmett Ashford;Hank Soar,,
1970/05/22,1970,05,22,KCA197005220,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Jerry Neudecker,Emmett Ashford,Hank Soar,Lou DiMuro,,,Jerry Neudecker;Emmett Ashford;Hank Soar;Lou DiMuro,,
1970/05/23,1970,05,23,KCA197005230,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Emmett Ashford,Hank Soar,Lou DiMuro,Jerry Neudecker,,,Emmett Ashford;Hank Soar;Lou DiMuro;Jerry Neudecker,,
1970/05/24,1970,05,24,KCA197005240,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Hank Soar,Lou DiMuro,Jerry Neudecker,Emmett Ashford,,,Hank Soar;Lou DiMuro;Jerry Neudecker;Emmett Ashford,,
1970/05/25,1970,05,25,KCA197005250,Chicago White Sox,Kansas City Royals,Municipal Stadium,Bob Stewart,Ron Luciano,Merle Anthony,Red Flaherty,,,Bob Stewart;Ron Luciano;Merle Anthony;Red Flaherty,,
1970/05/26,1970,05,26,KCA197005260,Chicago White Sox,Kansas City Royals,Municipal Stadium,Ron Luciano,Merle Anthony,Red Flaherty,Bob Stewart,,,Ron Luciano;Merle Anthony;Red Flaherty;Bob Stewart,,
1970/05/27,1970,05,27,KCA197005270,Chicago White Sox,Kansas City Royals,Municipal Stadium,Merle Anthony,Red Flaherty,Bob Stewart,Ron Luciano,,,Merle Anthony;Red Flaherty;Bob Stewart;Ron Luciano,,
1970/06/09,1970,06,09,KCA197006090,Washington Senators,Kansas City Royals,Municipal Stadium,Nestor Chylak,Russ Goetz,Don Denkinger,Art Frantz,,,Nestor Chylak;Russ Goetz;Don Denkinger;Art Frantz,,
1970/06/10,1970,06,10,KCA197006100,Washington Senators,Kansas City Royals,Municipal Stadium,Russ Goetz,Don Denkinger,Art Frantz,Nestor Chylak,,,Russ Goetz;Don Denkinger;Art Frantz;Nestor Chylak,,
1970/06/12,1970,06,12,KCA197006120,New York Yankees,Kansas City Royals,Municipal Stadium,Don Denkinger,Art Frantz,Nestor Chylak,Russ Goetz,,,Don Denkinger;Art Frantz;Nestor Chylak;Russ Goetz,,
1970/06/13,1970,06,13,KCA197006130,New York Yankees,Kansas City Royals,Municipal Stadium,Art Frantz,Nestor Chylak,Russ Goetz,Don Denkinger,,,Art Frantz;Nestor Chylak;Russ Goetz;Don Denkinger,Bob Lemon ejected by Art Frantz,
1970/06/14,1970,06,14,KCA197006140,New York Yankees,Kansas City Royals,Municipal Stadium,Nestor Chylak,Russ Goetz,Don Denkinger,Art Frantz,,,Nestor Chylak;Russ Goetz;Don Denkinger;Art Frantz,,
1970/06/15,1970,06,15,KCA197006150,Boston Red Sox,Kansas City Royals,Municipal Stadium,Jake O'Donnell,George Maloney,Jim Honochick,Frank Umont,,,Jake O'Donnell;George Maloney;Jim Honochick;Frank Umont,,
1970/06/16,1970,06,16,KCA197006160,Boston Red Sox,Kansas City Royals,Municipal Stadium,George Maloney,Jim Honochick,Frank Umont,Jake O'Donnell,,,George Maloney;Jim Honochick;Frank Umont;Jake O'Donnell,,
1970/06/17,1970,06,17,KCA197006170,Boston Red Sox,Kansas City Royals,Municipal Stadium,Jim Honochick,Frank Umont,Jake O'Donnell,George Maloney,,,Jim Honochick;Frank Umont;Jake O'Donnell;George Maloney,,
1970/06/19,1970,06,19,KCA197006190,Minnesota Twins,Kansas City Royals,Municipal Stadium,Frank Umont,Jake O'Donnell,George Maloney,Jim Honochick,,,Frank Umont;Jake O'Donnell;George Maloney;Jim Honochick,,
1970/06/20,1970,06,20,KCA197006200,Minnesota Twins,Kansas City Royals,Municipal Stadium,Jake O'Donnell,George Maloney,Jim Honochick,Frank Umont,,,Jake O'Donnell;George Maloney;Jim Honochick;Frank Umont,Lou Piniella ejected by Jake O'Donnell,
1970/06/21,1970,06,21,KCA197006210,Minnesota Twins,Kansas City Royals,Municipal Stadium,George Maloney,Jim Honochick,Frank Umont,Jake O'Donnell,,,George Maloney;Jim Honochick;Frank Umont;Jake O'Donnell,,
1970/06/26,1970,06,26,KCA197006260,California Angels,Kansas City Royals,Municipal Stadium,Jerry Neudecker,Emmett Ashford,Hank Soar,Lou DiMuro,,,Jerry Neudecker;Emmett Ashford;Hank Soar;Lou DiMuro,,
1970/06/27,1970,06,27,KCA197006270,California Angels,Kansas City Royals,Municipal Stadium,Emmett Ashford,Hank Soar,Lou DiMuro,Jerry Neudecker,,,Emmett Ashford;Hank Soar;Lou DiMuro;Jerry Neudecker,,
1970/06/28,1970,06,28,KCA197006281,California Angels,Kansas City Royals,Municipal Stadium,Hank Soar,Lou DiMuro,Jerry Neudecker,Emmett Ashford,,,Hank Soar;Lou DiMuro;Jerry Neudecker;Emmett Ashford,,
1970/06/28,1970,06,28,KCA197006282,California Angels,Kansas City Royals,Municipal Stadium,Lou DiMuro,Jerry Neudecker,Emmett Ashford,Hank Soar,,,Lou DiMuro;Jerry Neudecker;Emmett Ashford;Hank Soar,,
1970/07/10,1970,07,10,KCA197007101,Chicago White Sox,Kansas City Royals,Municipal Stadium,Art Frantz,Nestor Chylak,Russ Goetz,Don Denkinger,,,Art Frantz;Nestor Chylak;Russ Goetz;Don Denkinger,,
1970/07/10,1970,07,10,KCA197007102,Chicago White Sox,Kansas City Royals,Municipal Stadium,Nestor Chylak,Russ Goetz,Don Denkinger,Art Frantz,,,Nestor Chylak;Russ Goetz;Don Denkinger;Art Frantz,,
1970/07/11,1970,07,11,KCA197007110,Chicago White Sox,Kansas City Royals,Municipal Stadium,Russ Goetz,Don Denkinger,Art Frantz,Nestor Chylak,,,Russ Goetz;Don Denkinger;Art Frantz;Nestor Chylak,,
1970/07/12,1970,07,12,KCA197007120,Chicago White Sox,Kansas City Royals,Municipal Stadium,Don Denkinger,Art Frantz,Nestor Chylak,Russ Goetz,,,Don Denkinger;Art Frantz;Nestor Chylak;Russ Goetz,,
1970/07/16,1970,07,16,KCA197007160,Cleveland Indians,Kansas City Royals,Municipal Stadium,Bob Stewart,Ron Luciano,Red Flaherty,Merle Anthony,,,Bob Stewart;Ron Luciano;Red Flaherty;Merle Anthony,,
1970/07/17,1970,07,17,KCA197007170,Cleveland Indians,Kansas City Royals,Municipal Stadium,Ron Luciano,Red Flaherty,Merle Anthony,Bob Stewart,,,Ron Luciano;Red Flaherty;Merle Anthony;Bob Stewart,,
1970/07/18,1970,07,18,KCA197007180,Cleveland Indians,Kansas City Royals,Municipal Stadium,Red Flaherty,Merle Anthony,Bob Stewart,Ron Luciano,,,Red Flaherty;Merle Anthony;Bob Stewart;Ron Luciano,,
1970/07/19,1970,07,19,KCA197007191,Detroit Tigers,Kansas City Royals,Municipal Stadium,Merle Anthony,Bob Stewart,Ron Luciano,Red Flaherty,,,Merle Anthony;Bob Stewart;Ron Luciano;Red Flaherty,,
1970/07/19,1970,07,19,KCA197007192,Detroit Tigers,Kansas City Royals,Municipal Stadium,Bob Stewart,Ron Luciano,Red Flaherty,Merle Anthony,,,Bob Stewart;Ron Luciano;Red Flaherty;Merle Anthony,,
1970/07/20,1970,07,20,KCA197007200,Detroit Tigers,Kansas City Royals,Municipal Stadium,Ron Luciano,Red Flaherty,Merle Anthony,Bob Stewart,,,Ron Luciano;Red Flaherty;Merle Anthony;Bob Stewart,,
1970/07/21,1970,07,21,KCA197007210,Baltimore Orioles,Kansas City Royals,Municipal Stadium,Red Flaherty,Merle Anthony,Johnny Stevens,Ron Luciano,,,Red Flaherty;Merle Anthony;Johnny Stevens;Ron Luciano,,
1970/07/22,1970,07,22,KCA197007220,Baltimore Orioles,Kansas City Royals,Municipal Stadium,Merle Anthony,Johnny Stevens,Ron Luciano,Red Flaherty,,,Merle Anthony;Johnny Stevens;Ron Luciano;Red Flaherty,,
1970/07/23,1970,07,23,KCA197007230,Baltimore Orioles,Kansas City Royals,Municipal Stadium,Johnny Stevens,Ron Luciano,Red Flaherty,Merle Anthony,,,Johnny Stevens;Ron Luciano;Red Flaherty;Merle Anthony,,
1970/08/05,1970,08,05,KCA197008050,Oakland Athletics,Kansas City Royals,Municipal Stadium,Jake O'Donnell,George Maloney,Jim Honochick,Frank Umont,,,Jake O'Donnell;George Maloney;Jim Honochick;Frank Umont,,
1970/08/06,1970,08,06,KCA197008060,Oakland Athletics,Kansas City Royals,Municipal Stadium,George Maloney,Jim Honochick,Frank Umont,Jake O'Donnell,,,George Maloney;Jim Honochick;Frank Umont;Jake O'Donnell,Ed Kirkpatrick ejected by George Maloney,
1970/08/07,1970,08,07,KCA197008071,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Jim Honochick,Frank Umont,Jake O'Donnell,George Maloney,,,Jim Honochick;Frank Umont;Jake O'Donnell;George Maloney,,
1970/08/07,1970,08,07,KCA197008072,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Frank Umont,Jake O'Donnell,George Maloney,Jim Honochick,,,Frank Umont;Jake O'Donnell;George Maloney;Jim Honochick,,
1970/08/08,1970,08,08,KCA197008080,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Jake O'Donnell,George Maloney,(none),Jim Honochick,,,Jake O'Donnell;George Maloney;Jim Honochick,,
1970/08/09,1970,08,09,KCA197008090,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,George Maloney,Jim Honochick,Frank Umont,Jake O'Donnell,,,George Maloney;Jim Honochick;Frank Umont;Jake O'Donnell,,
1970/08/21,1970,08,21,KCA197008210,Boston Red Sox,Kansas City Royals,Municipal Stadium,Frank Umont,Jake O'Donnell,George Maloney,Jim Honochick,,,Frank Umont;Jake O'Donnell;George Maloney;Jim Honochick,,
1970/08/22,1970,08,22,KCA197008220,Boston Red Sox,Kansas City Royals,Municipal Stadium,Jake O'Donnell,George Maloney,Jim Honochick,Frank Umont,,,Jake O'Donnell;George Maloney;Jim Honochick;Frank Umont,,
1970/08/23,1970,08,23,KCA197008230,Boston Red Sox,Kansas City Royals,Municipal Stadium,George Maloney,Jim Honochick,Frank Umont,Jake O'Donnell,,,George Maloney;Jim Honochick;Frank Umont;Jake O'Donnell,,
1970/08/24,1970,08,24,KCA197008240,New York Yankees,Kansas City Royals,Municipal Stadium,Bill Kunkel,Bill Haller,Jim Odom,Ed Runge,,,Bill Kunkel;Bill Haller;Jim Odom;Ed Runge,,
1970/08/25,1970,08,25,KCA197008250,New York Yankees,Kansas City Royals,Municipal Stadium,Bill Haller,Jim Odom,Ed Runge,Bill Kunkel,,,Bill Haller;Jim Odom;Ed Runge;Bill Kunkel,,
1970/08/26,1970,08,26,KCA197008260,New York Yankees,Kansas City Royals,Municipal Stadium,Ed Runge,Bill Kunkel,(none),Bill Haller,,,Ed Runge;Bill Kunkel;Bill Haller,,
1970/08/28,1970,08,28,KCA197008281,Washington Senators,Kansas City Royals,Municipal Stadium,Bill Kunkel,Bill Haller,Ed Runge,Jim Odom,,,Bill Kunkel;Bill Haller;Ed Runge;Jim Odom,Lee Maye ejected by Bill Kunkel,
1970/08/28,1970,08,28,KCA197008282,Washington Senators,Kansas City Royals,Municipal Stadium,Bill Haller,Ed Runge,Jim Odom,Bill Kunkel,,,Bill Haller;Ed Runge;Jim Odom;Bill Kunkel,,
1970/08/29,1970,08,29,KCA197008290,Washington Senators,Kansas City Royals,Municipal Stadium,Ed Runge,Jim Odom,Bill Kunkel,Bill Haller,,,Ed Runge;Jim Odom;Bill Kunkel;Bill Haller,,
1970/08/30,1970,08,30,KCA197008300,Washington Senators,Kansas City Royals,Municipal Stadium,Jim Odom,Bill Kunkel,Bill Haller,Ed Runge,,,Jim Odom;Bill Kunkel;Bill Haller;Ed Runge,,
1970/09/07,1970,09,07,KCA197009070,California Angels,Kansas City Royals,Municipal Stadium,Ed Runge,Jim Odom,Bill Kunkel,Bill Haller,,,Ed Runge;Jim Odom;Bill Kunkel;Bill Haller,,
1970/09/08,1970,09,08,KCA197009080,California Angels,Kansas City Royals,Municipal Stadium,Jim Odom,Bill Kunkel,Bill Haller,Ed Runge,,,Jim Odom;Bill Kunkel;Bill Haller;Ed Runge,,
1970/09/10,1970,09,10,KCA197009101,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Bill Kunkel,Bill Haller,Ed Runge,Jim Odom,,,Bill Kunkel;Bill Haller;Ed Runge;Jim Odom,,
1970/09/10,1970,09,10,KCA197009102,Milwaukee Brewers,Kansas City Royals,Municipal Stadium,Bill Haller,Ed Runge,Jim Odom,Bill Kunkel,,,Bill Haller;Ed Runge;Jim Odom;Bill Kunkel,,
1970/09/11,1970,09,11,KCA197009110,Oakland Athletics,Kansas City Royals,Municipal Stadium,Emmett Ashford,Hank Soar,Lou DiMuro,Jerry Neudecker,,,Emmett Ashford;Hank Soar;Lou DiMuro;Jerry Neudecker,,
1970/09/12,1970,09,12,KCA197009120,Oakland Athletics,Kansas City Royals,Municipal Stadium,Hank Soar,Lou DiMuro,Jerry Neudecker,Emmett Ashford,,,Hank Soar;Lou DiMuro;Jerry Neudecker;Emmett Ashford,,
1970/09/13,1970,09,13,KCA197009131,Oakland Athletics,Kansas City Royals,Municipal Stadium,Lou DiMuro,Jerry Neudecker,Emmett Ashford,Hank Soar,,,Lou DiMuro;Jerry Neudecker;Emmett Ashford;Hank Soar,,
1970/09/13,1970,09,13,KCA197009132,Oakland Athletics,Kansas City Royals,Municipal Stadium,Jerry Neudecker,Emmett Ashford,Hank Soar,Lou DiMuro,,,Jerry Neudecker;Emmett Ashford;Hank Soar;Lou DiMuro,,
1970/09/25,1970,09,25,KCA197009250,Minnesota Twins,Kansas City Royals,Municipal Stadium,Jim Honochick,George Maloney,Nick Avants,Jake O'Donnell,,,Jim Honochick;George Maloney;Nick Avants;Jake O'Donnell,,
1970/09/26,1970,09,26,KCA197009260,Minnesota Twins,Kansas City Royals,Municipal Stadium,George Maloney,Nick Avants,Jake O'Donnell,Jim Honochick,,,George Maloney;Nick Avants;Jake O'Donnell;Jim Honochick,,
1970/09/27,1970,09,27,KCA197009270,Minnesota Twins,Kansas City Royals,Municipal Stadium,Nick Avants,Jake O'Donnell,Jim Honochick,George Maloney,,,Nick Avants;Jake O'Donnell;Jim Honochick;George Maloney,,
1970/04/07,1970,04,07,LAN197004070,Cincinnati Reds,Los Angeles Dodgers,Dodger Stadium,Tony Venzon,Frank Secory,Bob Engel,Harry Wendelstedt,,,Tony Venzon;Frank Secory;Bob Engel;Harry Wendelstedt,,
1970/04/08,1970,04,08,LAN197004080,Cincinnati Reds,Los Angeles Dodgers,Dodger Stadium,Frank Secory,Bob Engel,Harry Wendelstedt,Tony Venzon,,,Frank Secory;Bob Engel;Harry Wendelstedt;Tony Venzon,,
1970/04/09,1970,04,09,LAN197004090,Cincinnati Reds,Los Angeles Dodgers,Dodger Stadium,Bob Engel,Harry Wendelstedt,Tony Venzon,Frank Secory,,,Bob Engel;Harry Wendelstedt;Tony Venzon;Frank Secory,,
1970/04/10,1970,04,10,LAN197004100,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,Frank Dezelan,Shag Crawford,Stan Landes,Doug Harvey,,,Frank Dezelan;Shag Crawford;Stan Landes;Doug Harvey,,
1970/04/11,1970,04,11,LAN197004110,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,Shag Crawford,Stan Landes,Doug Harvey,Frank Dezelan,,,Shag Crawford;Stan Landes;Doug Harvey;Frank Dezelan,,
1970/04/12,1970,04,12,LAN197004120,San Diego Padres,Los Angeles Dodgers,Dodger Stadium,Stan Landes,Doug Harvey,Frank Dezelan,Shag Crawford,,,Stan Landes;Doug Harvey;Frank Dezelan;Shag Crawford,,
1970/04/24,1970,04,24,LAN197004240,New York Mets,Los Angeles Dodgers,Dodger Stadium,Lee Weyer,Andy Olsen,Ken Burkhart,Ed Sudol,,,Lee Weyer;Andy Olsen;Ken Burkhart;Ed Sudol,,
1970/04/25,1970,04,25,LAN197004250,New York Mets,Los Angeles Dodgers,Dodger Stadium,Andy Olsen,Ken Burkhart,Ed Sudol,Lee Weyer,,,Andy Olsen;Ken Burkhart;Ed Sudol;Lee Weyer,,
1970/04/26,1970,04,26,LAN197004260,New York Mets,Los Angeles Dodgers,Dodger Stadium,Ken Burkhart,Ed Sudol,Lee Weyer,Andy Olsen,,,Ken Burkhart;Ed Sudol;Lee Weyer;Andy Olsen,,
1970/04/27,1970,04,27,LAN197004270,Philadelphia Phillies,Los Angeles Dodgers,Dodger Stadium,Al Barlick,Ed Vargo,Paul Pryor,Dick Stello,,,Al Barlick;Ed Vargo;Paul Pryor;Dick Stello,,
1970/04/28,1970,04,28,LAN197004280,Philadelphia Phillies,Los Angeles Dodgers,Dodger Stadium,Ed Vargo,Paul Pryor,Dick Stello,Al Barlick,,,Ed Vargo;Paul Pryor;Dick Stello;Al Barlick,,
1970/04/29,1970,04,29,LAN197004290,Philadelphia Phillies,Los Angeles Dodgers,Dodger Stadium,Paul Pryor,Dick Stello,Al Barlick,Ed Vargo,,,Paul Pryor;Dick Stello;Al Barlick;Ed Vargo,,
1970/04/30,1970,04,30,LAN197004300,Montreal Expos,Los Angeles Dodgers,Dodger Stadium,Satch Davidson,Augie Donatelli,Chris Pelekoudas,John Kibler,,,Satch Davidson;Augie Donatelli;Chris Pelekoudas;John Kibler,,
1970/05/01,1970,05,01,LAN197005010,Montreal Expos,Los Angeles Dodgers,Dodger Stadium,Augie Donatelli,Chris Pelekoudas,John Kibler,Satch Davidson,,,Augie Donatelli;Chris Pelekoudas;John Kibler;Satch Davidson,,
1970/05/02,1970,05,02,LAN197005020,Montreal Expos,Los Angeles Dodgers,Dodger Stadium,Chris Pelekoudas,John Kibler,Satch Davidson,Augie Donatelli,,,Chris Pelekoudas;John Kibler;Satch Davidson;Augie Donatelli,,
1970/05/03,1970,05,03,LAN197005030,Montreal Expos,Los Angeles Dodgers,Dodger Stadium,John Kibler,Satch Davidson,Augie Donatelli,Chris Pelekoudas,,,John Kibler;Satch Davidson;Augie Donatelli;Chris Pelekoudas,,
1970/05/12,1970,05,12,LAN197005120,Houston Astros,Los Angeles Dodgers,Dodger Stadium,Nick Colosi,Tom Gorman,Mel Steiner,Bill Williams,,,Nick Colosi;Tom Gorman;Mel Steiner;Bill Williams,,
1970/05/13,1970,05,13,LAN197005130,Houston Astros,Los Angeles Dodgers,Dodger Stadium,Tom Gorman,Mel Steiner,Bill Williams,Nick Colosi,,,Tom Gorman;Mel Steiner;Bill Williams;Nick Colosi,,
1970/05/14,1970,05,14,LAN197005140,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,Mel Steiner,Bill Williams,Nick Colosi,Tom Gorman,,,Mel Steiner;Bill Williams;Nick Colosi;Tom Gorman,,
1970/05/15,1970,05,15,LAN197005150,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,Bill Williams,Nick Colosi,Tom Gorman,Mel Steiner,,,Bill Williams;Nick Colosi;Tom Gorman;Mel Steiner,,
1970/05/16,1970,05,16,LAN197005160,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,Nick Colosi,Tom Gorman,Mel Steiner,Bill Williams,,,Nick Colosi;Tom Gorman;Mel Steiner;Bill Williams,,
1970/05/17,1970,05,17,LAN197005170,San Francisco Giants,Los Angeles Dodgers,Dodger Stadium,Tom Gorman,Mel Steiner,Bill Williams,Nick Colosi,,,Tom Gorman;Mel Steiner;Bill Williams;Nick Colosi,,
1970/05/21,1970,05,21,LAN197005210,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,Tony Venzon,Frank Secory,Bob Engel,Harry Wendelstedt,,,Tony Venzon;Frank Secory;Bob Engel;Harry Wendelstedt,,
1970/05/22,1970,05,22,LAN197005220,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,Frank Secory,Bob Engel,Harry Wendelstedt,Tony Venzon,,,Frank Secory;Bob Engel;Harry Wendelstedt;Tony Venzon,,
1970/05/23,1970,05,23,LAN197005230,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,Bob Engel,Harry Wendelstedt,Tony Venzon,Frank Secory,,,Bob Engel;Harry Wendelstedt;Tony Venzon;Frank Secory,,
1970/05/24,1970,05,24,LAN197005240,Atlanta Braves,Los Angeles Dodgers,Dodger Stadium,Harry Wendelstedt,Tony Venzon,Frank Secory,Bob Engel,,,Harry Wendelstedt;Tony Venzon;Frank Secory;Bob Engel,,
1970/06/09,1970,06,09,LAN197006090,St. Louis Cardinals,Los Angeles Dodgers,Dodger Stadium,Frank Secory,Harry Wendelstedt,Bob Engel,Tony Venzon,,,Frank Secory;Harry Wendelstedt;Bob Engel;Tony Venzon,,
1970/06/10,1970,06,10,LAN197006100,St. Louis Cardinals,Los Angeles Dodgers,Dodger Stadium,Bob Engel,Harry Wendelstedt,Tony Venzon,Frank Secory,,,Bob Engel;Harry Wendelstedt;Tony Venzon;Frank Secory,,
