Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
1945/09/12,1945,09,12,WS1194509120,Cleveland Indians,Washington Senators,Griffith Stadium,George Pipgras,Bill Summers,(none),Eddie Rommel,,,George Pipgras;Bill Summers;Eddie Rommel,,
1945/09/13,1945,09,13,WS1194509130,Cleveland Indians,Washington Senators,Griffith Stadium,Bill Summers,Eddie Rommel,(none),George Pipgras,,,Bill Summers;Eddie Rommel;George Pipgras,,
1945/09/14,1945,09,14,WS1194509140,Cleveland Indians,Washington Senators,Griffith Stadium,Eddie Rommel,George Pipgras,(none),Bill Summers,,,Eddie Rommel;George Pipgras;Bill Summers,,
1945/09/15,1945,09,15,WS1194509151,Detroit Tigers,Washington Senators,Griffith Stadium,George Pipgras,Bill Summers,Art Passarella,Eddie Rommel,,,George Pipgras;Bill Summers;Art Passarella;Eddie Rommel,,
1945/09/15,1945,09,15,WS1194509152,Detroit Tigers,Washington Senators,Griffith Stadium,Bill Summers,Art Passarella,Eddie Rommel,George Pipgras,,,Bill Summers;Art Passarella;Eddie Rommel;George Pipgras,,
1945/09/16,1945,09,16,WS1194509161,Detroit Tigers,Washington Senators,Griffith Stadium,Art Passarella,Eddie Rommel,George Pipgras,Bill Summers,,,Art Passarella;Eddie Rommel;George Pipgras;Bill Summers,,
1945/09/16,1945,09,16,WS1194509162,Detroit Tigers,Washington Senators,Griffith Stadium,Eddie Rommel,George Pipgras,Bill Summers,Art Passarella,,,Eddie Rommel;George Pipgras;Bill Summers;Art Passarella,,
1945/09/18,1945,09,18,WS1194509180,Detroit Tigers,Washington Senators,Griffith Stadium,George Pipgras,Bill Summers,Art Passarella,Eddie Rommel,,,George Pipgras;Bill Summers;Art Passarella;Eddie Rommel,,
1946/04/20,1946,04,20,BOS194604200,Philadelphia Athletics,Boston Red Sox,Fenway Park,Eddie Rommel,Jim Boyer,(none),Red Jones,,,Eddie Rommel;Jim Boyer;Red Jones,,
1946/04/21,1946,04,21,BOS194604211,Philadelphia Athletics,Boston Red Sox,Fenway Park,Jim Boyer,Red Jones,(none),Eddie Rommel,,,Jim Boyer;Red Jones;Eddie Rommel,,
1946/04/24,1946,04,24,BOS194604240,New York Yankees,Boston Red Sox,Fenway Park,Bill Grieve,Joe Paparella,Hal Weafer,Bill Summers,,,Bill Grieve;Joe Paparella;Hal Weafer;Bill Summers,,
1946/04/25,1946,04,25,BOS194604250,New York Yankees,Boston Red Sox,Fenway Park,Joe Paparella,Hal Weafer,Bill Summers,Bill Grieve,,,Joe Paparella;Hal Weafer;Bill Summers;Bill Grieve,,
1946/04/30,1946,04,30,BOS194604300,Detroit Tigers,Boston Red Sox,Fenway Park,Joe Paparella,Hal Weafer,Bill Summers,Bill Grieve,,,Joe Paparella;Hal Weafer;Bill Summers;Bill Grieve,,
1946/05/01,1946,05,01,BOS194605010,Detroit Tigers,Boston Red Sox,Fenway Park,Bill Summers,Bill Grieve,(none),Joe Paparella,,,Bill Summers;Bill Grieve;Joe Paparella,Doc Cramer ejected by Bill Summers,
1946/05/02,1946,05,02,BOS194605020,Detroit Tigers,Boston Red Sox,Fenway Park,Bill Grieve,Joe Paparella,(none),Bill Summers,,,Bill Grieve;Joe Paparella;Bill Summers,,
1946/05/03,1946,05,03,BOS194605030,Cleveland Indians,Boston Red Sox,Fenway Park,Joe Paparella,Bill Summers,(none),Bill Grieve,,,Joe Paparella;Bill Summers;Bill Grieve,,
1946/05/04,1946,05,04,BOS194605040,Cleveland Indians,Boston Red Sox,Fenway Park,Bill Summers,Bill Grieve,(none),Joe Paparella,,,Bill Summers;Bill Grieve;Joe Paparella,,
1946/05/06,1946,05,06,BOS194605061,St.Louis Browns,Boston Red Sox,Fenway Park,Red Jones,Eddie Rommel,(none),Jim Boyer,,,Red Jones;Eddie Rommel;Jim Boyer,,
1946/05/06,1946,05,06,BOS194605062,St.Louis Browns,Boston Red Sox,Fenway Park,Eddie Rommel,Jim Boyer,(none),Red Jones,,,Eddie Rommel;Jim Boyer;Red Jones,,
1946/05/08,1946,05,08,BOS194605080,Chicago White Sox,Boston Red Sox,Fenway Park,Red Jones,Eddie Rommel,(none),Jim Boyer,,,Red Jones;Eddie Rommel;Jim Boyer,,
1946/05/09,1946,05,09,BOS194605090,Chicago White Sox,Boston Red Sox,Fenway Park,Eddie Rommel,Jim Boyer,(none),Red Jones,,,Eddie Rommel;Jim Boyer;Red Jones,,
1946/05/25,1946,05,25,BOS194605250,New York Yankees,Boston Red Sox,Fenway Park,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1946/05/26,1946,05,26,BOS194605261,New York Yankees,Boston Red Sox,Fenway Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1946/05/26,1946,05,26,BOS194605262,New York Yankees,Boston Red Sox,Fenway Park,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1946/05/29,1946,05,29,BOS194605290,Philadelphia Athletics,Boston Red Sox,Fenway Park,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1946/06/03,1946,06,03,BOS194606031,Chicago White Sox,Boston Red Sox,Fenway Park,Joe Rue,Art Passarella,(none),Hal Weafer,,,Joe Rue;Art Passarella;Hal Weafer,,
1946/06/03,1946,06,03,BOS194606032,Chicago White Sox,Boston Red Sox,Fenway Park,Art Passarella,Hal Weafer,(none),Joe Rue,,,Art Passarella;Hal Weafer;Joe Rue,,
1946/06/04,1946,06,04,BOS194606040,St.Louis Browns,Boston Red Sox,Fenway Park,Hal Weafer,Joe Rue,(none),Art Passarella,,,Hal Weafer;Joe Rue;Art Passarella,,
1946/06/05,1946,06,05,BOS194606050,St.Louis Browns,Boston Red Sox,Fenway Park,Joe Rue,Art Passarella,(none),Hal Weafer,,,Joe Rue;Art Passarella;Hal Weafer,Johnny Berardino ejected by Joe Rue;Fred Hofmann ejected by Joe Rue,
1946/06/06,1946,06,06,BOS194606060,St.Louis Browns,Boston Red Sox,Fenway Park,Art Passarella,Hal Weafer,(none),Joe Rue,,,Art Passarella;Hal Weafer;Joe Rue,Jack Kramer ejected by Hal Weafer,
1946/06/08,1946,06,08,BOS194606080,Detroit Tigers,Boston Red Sox,Fenway Park,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1946/06/09,1946,06,09,BOS194606092,Detroit Tigers,Boston Red Sox,Fenway Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1946/06/10,1946,06,10,BOS194606100,Cleveland Indians,Boston Red Sox,Fenway Park,Cal Hubbard,Charlie Berry,(none),Joe Paparella,,,Cal Hubbard;Charlie Berry;Joe Paparella,,
1946/06/11,1946,06,11,BOS194606110,Cleveland Indians,Boston Red Sox,Fenway Park,Charlie Berry,Joe Paparella,(none),Cal Hubbard,,,Charlie Berry;Joe Paparella;Cal Hubbard,,
1946/06/12,1946,06,12,BOS194606120,Cleveland Indians,Boston Red Sox,Fenway Park,Joe Paparella,Cal Hubbard,(none),Charlie Berry,,,Joe Paparella;Cal Hubbard;Charlie Berry,,
1946/06/28,1946,06,28,BOS194606280,Washington Senators,Boston Red Sox,Fenway Park,Bill Summers,Red Jones,(none),Charlie Berry,,,Bill Summers;Red Jones;Charlie Berry,,
1946/06/29,1946,06,29,BOS194606290,Washington Senators,Boston Red Sox,Fenway Park,Red Jones,Charlie Berry,(none),Bill Summers,,,Red Jones;Charlie Berry;Bill Summers,,
1946/07/11,1946,07,11,BOS194607110,Detroit Tigers,Boston Red Sox,Fenway Park,Eddie Rommel,Jim Boyer,(none),Bill Grieve,,,Eddie Rommel;Jim Boyer;Bill Grieve,,
1946/07/12,1946,07,12,BOS194607120,Detroit Tigers,Boston Red Sox,Fenway Park,Jim Boyer,Bill Grieve,(none),Eddie Rommel,,,Jim Boyer;Bill Grieve;Eddie Rommel,,
1946/07/13,1946,07,13,BOS194607130,Detroit Tigers,Boston Red Sox,Fenway Park,Bill Grieve,Eddie Rommel,(none),Jim Boyer,,,Bill Grieve;Eddie Rommel;Jim Boyer,Virgil Trucks ejected by Eddie Rommel,
1946/07/14,1946,07,14,BOS194607141,Cleveland Indians,Boston Red Sox,Fenway Park,Eddie Rommel,Jim Boyer,(none),Bill Grieve,,,Eddie Rommel;Jim Boyer;Bill Grieve,,
1946/07/14,1946,07,14,BOS194607142,Cleveland Indians,Boston Red Sox,Fenway Park,Jim Boyer,Bill Grieve,(none),Eddie Rommel,,,Jim Boyer;Bill Grieve;Eddie Rommel,,
1946/07/16,1946,07,16,BOS194607160,Cleveland Indians,Boston Red Sox,Fenway Park,Bill Grieve,Eddie Rommel,(none),Jim Boyer,,,Bill Grieve;Eddie Rommel;Jim Boyer,,
1946/07/17,1946,07,17,BOS194607171,Chicago White Sox,Boston Red Sox,Fenway Park,Red Jones,Joe Rue,(none),Bill Summers,,,Red Jones;Joe Rue;Bill Summers,,
1946/07/17,1946,07,17,BOS194607172,Chicago White Sox,Boston Red Sox,Fenway Park,Joe Rue,Bill Summers,(none),Red Jones,,,Joe Rue;Bill Summers;Red Jones,,
1946/07/18,1946,07,18,BOS194607180,Chicago White Sox,Boston Red Sox,Fenway Park,Bill Summers,Red Jones,(none),Joe Rue,,,Bill Summers;Red Jones;Joe Rue,,
1946/07/19,1946,07,19,BOS194607190,Chicago White Sox,Boston Red Sox,Fenway Park,Red Jones,Joe Rue,(none),Bill Summers,,,Red Jones;Joe Rue;Bill Summers,Ralph Hodgin ejected by Red Jones;Dario Lodigiani ejected by Bill Summers;Eddie Smith ejected by Bill Summers;Bing Miller ejected by Bill Summers;Leo Wells ejected by Red Jones,
1946/07/20,1946,07,20,BOS194607200,St.Louis Browns,Boston Red Sox,Fenway Park,Joe Rue,Bill Summers,(none),Red Jones,,,Joe Rue;Bill Summers;Red Jones,,
1946/07/21,1946,07,21,BOS194607211,St.Louis Browns,Boston Red Sox,Fenway Park,Bill Summers,Red Jones,(none),Joe Rue,,,Bill Summers;Red Jones;Joe Rue,,
1946/07/21,1946,07,21,BOS194607212,St.Louis Browns,Boston Red Sox,Fenway Park,Red Jones,Joe Rue,(none),Bill Summers,,,Red Jones;Joe Rue;Bill Summers,,
1946/08/06,1946,08,06,BOS194608060,Philadelphia Athletics,Boston Red Sox,Fenway Park,Cal Hubbard,Art Passarella,(none),Hal Weafer,,,Cal Hubbard;Art Passarella;Hal Weafer,,
1946/08/08,1946,08,08,BOS194608081,Philadelphia Athletics,Boston Red Sox,Fenway Park,Art Passarella,Hal Weafer,(none),Cal Hubbard,,,Art Passarella;Hal Weafer;Cal Hubbard,,
1946/08/16,1946,08,16,BOS194608160,New York Yankees,Boston Red Sox,Fenway Park,Cal Hubbard,Charlie Berry,(none),Art Passarella,,,Cal Hubbard;Charlie Berry;Art Passarella,,
1946/08/17,1946,08,17,BOS194608170,New York Yankees,Boston Red Sox,Fenway Park,Charlie Berry,Art Passarella,(none),Cal Hubbard,,,Charlie Berry;Art Passarella;Cal Hubbard,,
1946/08/18,1946,08,18,BOS194608181,New York Yankees,Boston Red Sox,Fenway Park,Art Passarella,Cal Hubbard,(none),Charlie Berry,,,Art Passarella;Cal Hubbard;Charlie Berry,,
1946/08/18,1946,08,18,BOS194608182,New York Yankees,Boston Red Sox,Fenway Park,Cal Hubbard,Charlie Berry,(none),Art Passarella,,,Cal Hubbard;Charlie Berry;Art Passarella,Billy Johnson ejected by Cal Hubbard;Nick Etten ejected by Cal Hubbard,
1946/08/20,1946,08,20,BOS194608201,St.Louis Browns,Boston Red Sox,Fenway Park,Bill Summers,Joe Rue,(none),Joe Paparella,,,Bill Summers;Joe Rue;Joe Paparella,,
1946/08/20,1946,08,20,BOS194608202,St.Louis Browns,Boston Red Sox,Fenway Park,Joe Rue,Joe Paparella,(none),Bill Summers,,,Joe Rue;Joe Paparella;Bill Summers,,
1946/08/21,1946,08,21,BOS194608210,St.Louis Browns,Boston Red Sox,Fenway Park,Joe Paparella,Bill Summers,(none),Joe Rue,,,Joe Paparella;Bill Summers;Joe Rue,Johnny Lucadello ejected by Joe Paparella,
1946/08/22,1946,08,22,BOS194608220,Chicago White Sox,Boston Red Sox,Fenway Park,Bill Summers,Joe Rue,(none),Joe Paparella,,,Bill Summers;Joe Rue;Joe Paparella,,
1946/08/24,1946,08,24,BOS194608241,Chicago White Sox,Boston Red Sox,Fenway Park,Joe Rue,Joe Paparella,(none),Bill Summers,,,Joe Rue;Joe Paparella;Bill Summers,,
1946/08/24,1946,08,24,BOS194608242,Chicago White Sox,Boston Red Sox,Fenway Park,Joe Paparella,Bill Summers,(none),Joe Rue,,,Joe Paparella;Bill Summers;Joe Rue,,
1946/08/25,1946,08,25,BOS194608251,Cleveland Indians,Boston Red Sox,Fenway Park,Cal Hubbard,Hal Weafer,(none),Art Passarella,,,Cal Hubbard;Hal Weafer;Art Passarella,,
1946/08/25,1946,08,25,BOS194608252,Cleveland Indians,Boston Red Sox,Fenway Park,Hal Weafer,Art Passarella,(none),Cal Hubbard,,,Hal Weafer;Art Passarella;Cal Hubbard,,
1946/08/26,1946,08,26,BOS194608260,Cleveland Indians,Boston Red Sox,Fenway Park,Art Passarella,Cal Hubbard,(none),Hal Weafer,,,Art Passarella;Cal Hubbard;Hal Weafer,,
1946/08/28,1946,08,28,BOS194608280,Detroit Tigers,Boston Red Sox,Fenway Park,Hal Weafer,Bill Summers,(none),Art Passarella,,,Hal Weafer;Bill Summers;Art Passarella,,
1946/08/29,1946,08,29,BOS194608290,Detroit Tigers,Boston Red Sox,Fenway Park,Bill Summers,Art Passarella,(none),Hal Weafer,,,Bill Summers;Art Passarella;Hal Weafer,,
1946/08/30,1946,08,30,BOS194608301,Philadelphia Athletics,Boston Red Sox,Fenway Park,Art Passarella,Hal Weafer,(none),Bill Summers,,,Art Passarella;Hal Weafer;Bill Summers,,
1946/08/31,1946,08,31,BOS194608310,Philadelphia Athletics,Boston Red Sox,Fenway Park,Bill Summers,Art Passarella,(none),Hal Weafer,,,Bill Summers;Art Passarella;Hal Weafer,,
1946/09/01,1946,09,01,BOS194609010,Philadelphia Athletics,Boston Red Sox,Fenway Park,Hal Weafer,Bill Summers,(none),Art Passarella,,,Hal Weafer;Bill Summers;Art Passarella,,
1946/09/24,1946,09,24,BOS194609240,New York Yankees,Boston Red Sox,Fenway Park,Bill Summers,Joe Paparella,(none),Red Jones,,,Bill Summers;Joe Paparella;Red Jones,,
1946/09/25,1946,09,25,BOS194609250,New York Yankees,Boston Red Sox,Fenway Park,Joe Paparella,Red Jones,(none),Bill Summers,,,Joe Paparella;Red Jones;Bill Summers,,
1946/09/28,1946,09,28,BOS194609280,Washington Senators,Boston Red Sox,Fenway Park,Bill Summers,Joe Paparella,(none),Red Jones,,,Bill Summers;Joe Paparella;Red Jones,,
1946/04/18,1946,04,18,BRO194604180,New York Giants,Brooklyn Dodgers,Ebbets Field,Tom Dunn,Butch Henline,George Magerkurth,Bill Stewart,,,Tom Dunn;Butch Henline;George Magerkurth;Bill Stewart,,
1946/04/20,1946,04,20,BRO194604200,New York Giants,Brooklyn Dodgers,Ebbets Field,Butch Henline,George Magerkurth,Bill Stewart,Tom Dunn,,,Butch Henline;George Magerkurth;Bill Stewart;Tom Dunn,,
1946/04/21,1946,04,21,BRO194604210,New York Giants,Brooklyn Dodgers,Ebbets Field,George Magerkurth,Bill Stewart,Tom Dunn,Butch Henline,,,George Magerkurth;Bill Stewart;Tom Dunn;Butch Henline,,
1946/04/22,1946,04,22,BRO194604220,Boston Braves,Brooklyn Dodgers,Ebbets Field,Al Barlick,Babe Pinelli,(none),Lee Ballanfant,,,Al Barlick;Babe Pinelli;Lee Ballanfant,,
1946/04/23,1946,04,23,BRO194604230,Boston Braves,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Lee Ballanfant,(none),Al Barlick,,,Babe Pinelli;Lee Ballanfant;Al Barlick,,
1946/05/10,1946,05,10,BRO194605100,Boston Braves,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,Dusty Boggess,(none),George Barr,,,Jocko Conlan;Dusty Boggess;George Barr,Bama Rowell ejected by Jocko Conlan,
1946/05/11,1946,05,11,BRO194605110,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Dusty Boggess,George Barr,(none),Jocko Conlan,,,Dusty Boggess;George Barr;Jocko Conlan,,
1946/05/12,1946,05,12,BRO194605120,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,George Barr,Jocko Conlan,(none),Dusty Boggess,,,George Barr;Jocko Conlan;Dusty Boggess,,
1946/05/13,1946,05,13,BRO194605130,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,Dusty Boggess,(none),George Barr,,,Jocko Conlan;Dusty Boggess;George Barr,,
1946/05/14,1946,05,14,BRO194605140,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Beans Reardon,Larry Goetz,(none),Butch Henline,,,Beans Reardon;Larry Goetz;Butch Henline,,
1946/05/15,1946,05,15,BRO194605150,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Larry Goetz,Butch Henline,(none),Beans Reardon,,,Larry Goetz;Butch Henline;Beans Reardon,,
1946/05/17,1946,05,17,BRO194605170,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,George Magerkurth,Bill Stewart,(none),Tom Dunn,,,George Magerkurth;Bill Stewart;Tom Dunn,,
1946/05/19,1946,05,19,BRO194605190,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Lee Ballanfant,(none),Al Barlick,,,Babe Pinelli;Lee Ballanfant;Al Barlick,,
1946/05/20,1946,05,20,BRO194605200,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Lee Ballanfant,Al Barlick,(none),Babe Pinelli,,,Lee Ballanfant;Al Barlick;Babe Pinelli,,
1946/05/22,1946,05,22,BRO194605220,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,George Barr,Jocko Conlan,(none),Dusty Boggess,,,George Barr;Jocko Conlan;Dusty Boggess,Eddie Stanky ejected by George Barr;Lennie Merullo ejected by George Barr,
1946/05/23,1946,05,23,BRO194605230,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,Dusty Boggess,(none),George Barr,,,Jocko Conlan;Dusty Boggess;George Barr,Augie Galan ejected by George Barr;Leo Durocher ejected by Jocko Conlan;Hal Gregg ejected by Jocko Conlan;Joe Hatten ejected by Jocko Conlan;Stan Rojek ejected by Jocko Conlan,
1946/05/28,1946,05,28,BRO194605280,New York Giants,Brooklyn Dodgers,Ebbets Field,Al Barlick,Babe Pinelli,(none),Lee Ballanfant,,,Al Barlick;Babe Pinelli;Lee Ballanfant,,
1946/05/29,1946,05,29,BRO194605290,New York Giants,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Lee Ballanfant,(none),Al Barlick,,,Babe Pinelli;Lee Ballanfant;Al Barlick,,
1946/05/30,1946,05,30,BRO194605301,Boston Braves,Brooklyn Dodgers,Ebbets Field,Lee Ballanfant,Al Barlick,(none),Babe Pinelli,,,Lee Ballanfant;Al Barlick;Babe Pinelli,,
1946/05/30,1946,05,30,BRO194605302,Boston Braves,Brooklyn Dodgers,Ebbets Field,Al Barlick,Babe Pinelli,(none),Lee Ballanfant,,,Al Barlick;Babe Pinelli;Lee Ballanfant,Leo Durocher ejected by Al Barlick,
1946/06/14,1946,06,14,BRO194606140,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Dusty Boggess,Jocko Conlan,(none),George Barr,,,Dusty Boggess;Jocko Conlan;George Barr,,
1946/06/15,1946,06,15,BRO194606150,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,George Barr,(none),Dusty Boggess,,,Jocko Conlan;George Barr;Dusty Boggess,,
1946/06/16,1946,06,16,BRO194606160,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,George Barr,Dusty Boggess,(none),Jocko Conlan,,,George Barr;Dusty Boggess;Jocko Conlan,,
1946/06/18,1946,06,18,BRO194606180,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Lee Ballanfant,Al Barlick,(none),Babe Pinelli,,,Lee Ballanfant;Al Barlick;Babe Pinelli,,
1946/06/19,1946,06,19,BRO194606190,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Al Barlick,Babe Pinelli,(none),Lee Ballanfant,,,Al Barlick;Babe Pinelli;Lee Ballanfant,Frankie Frisch ejected by Al Barlick,
1946/06/20,1946,06,20,BRO194606200,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Lee Ballanfant,(none),Al Barlick,,,Babe Pinelli;Lee Ballanfant;Al Barlick,,
1946/06/21,1946,06,21,BRO194606210,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Lou Jorda,Larry Goetz,(none),Bill Stewart,,,Lou Jorda;Larry Goetz;Bill Stewart,,
1946/06/22,1946,06,22,BRO194606220,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Larry Goetz,Bill Stewart,(none),Lou Jorda,,,Larry Goetz;Bill Stewart;Lou Jorda,,
1946/06/23,1946,06,23,BRO194606230,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Bill Stewart,Lou Jorda,(none),Larry Goetz,,,Bill Stewart;Lou Jorda;Larry Goetz,,
1946/06/24,1946,06,24,BRO194606240,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Lou Jorda,Bill Stewart,(none),Tom Dunn,,,Lou Jorda;Bill Stewart;Tom Dunn,Leo Durocher ejected by Lou Jorda,
1946/06/25,1946,06,25,BRO194606250,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Bill Stewart,Tom Dunn,(none),Lou Jorda,,,Bill Stewart;Tom Dunn;Lou Jorda,Hugh Casey ejected by Bill Stewart;Eddie Stanky ejected by Bill Stewart;Leo Durocher ejected by Tom Dunn,
1946/06/26,1946,06,26,BRO194606260,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Tom Dunn,Lou Jorda,(none),Bill Stewart,,,Tom Dunn;Lou Jorda;Bill Stewart,,
1946/06/27,1946,06,27,BRO194606270,Boston Braves,Brooklyn Dodgers,Ebbets Field,George Barr,Dusty Boggess,(none),Jocko Conlan,,,George Barr;Dusty Boggess;Jocko Conlan,,
1946/06/28,1946,06,28,BRO194606280,Boston Braves,Brooklyn Dodgers,Ebbets Field,Dusty Boggess,Jocko Conlan,(none),George Barr,,,Dusty Boggess;Jocko Conlan;George Barr,Phil Masi ejected by Dusty Boggess,
1946/06/29,1946,06,29,BRO194606290,Boston Braves,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,George Barr,(none),Dusty Boggess,,,Jocko Conlan;George Barr;Dusty Boggess,,
1946/06/30,1946,06,30,BRO194606300,Boston Braves,Brooklyn Dodgers,Ebbets Field,George Barr,Dusty Boggess,(none),Jocko Conlan,,,George Barr;Dusty Boggess;Jocko Conlan,Jake Flowers ejected by George Barr,
1946/07/01,1946,07,01,BRO194607010,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Lou Jorda,Butch Henline,(none),Larry Goetz,,,Lou Jorda;Butch Henline;Larry Goetz,,
1946/07/02,1946,07,02,BRO194607020,Philadelphia Phillies,Brooklyn Dodgers,Ebbets Field,Butch Henline,Larry Goetz,(none),Lou Jorda,,,Butch Henline;Larry Goetz;Lou Jorda,Ben Chapman ejected by Butch Henline,
1946/07/24,1946,07,24,BRO194607240,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Beans Reardon,Larry Goetz,(none),Lou Jorda,,,Beans Reardon;Larry Goetz;Lou Jorda,,
1946/07/25,1946,07,25,BRO194607250,Chicago Cubs,Brooklyn Dodgers,Ebbets Field,Larry Goetz,Lou Jorda,(none),Beans Reardon,,,Larry Goetz;Lou Jorda;Beans Reardon,,
1946/07/26,1946,07,26,BRO194607260,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,Dusty Boggess,(none),George Barr,,,Jocko Conlan;Dusty Boggess;George Barr,,
1946/07/27,1946,07,27,BRO194607271,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Dusty Boggess,George Barr,(none),Jocko Conlan,,,Dusty Boggess;George Barr;Jocko Conlan,Frankie Frisch ejected by Dusty Boggess,
1946/07/27,1946,07,27,BRO194607272,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,George Barr,Jocko Conlan,(none),Dusty Boggess,,,George Barr;Jocko Conlan;Dusty Boggess,Al Gionfriddo ejected by George Barr;Frankie Frisch ejected by George Barr,
1946/07/28,1946,07,28,BRO194607280,Pittsburgh Pirates,Brooklyn Dodgers,Ebbets Field,Jocko Conlan,Dusty Boggess,(none),George Barr,,,Jocko Conlan;Dusty Boggess;George Barr,,
1946/07/29,1946,07,29,BRO194607290,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Butch Henline,Al Barlick,(none),Babe Pinelli,,,Butch Henline;Al Barlick;Babe Pinelli,,
1946/07/30,1946,07,30,BRO194607300,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Al Barlick,Babe Pinelli,(none),Butch Henline,,,Al Barlick;Babe Pinelli;Butch Henline,,
1946/07/31,1946,07,31,BRO194607310,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Butch Henline,(none),Al Barlick,,,Babe Pinelli;Butch Henline;Al Barlick,,
1946/08/01,1946,08,01,BRO194608010,St. Louis Cardinals,Brooklyn Dodgers,Ebbets Field,Butch Henline,Al Barlick,(none),Babe Pinelli,,,Butch Henline;Al Barlick;Babe Pinelli,,
1946/08/02,1946,08,02,BRO194608020,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,George Magerkurth,Bill Stewart,(none),Tom Dunn,,,George Magerkurth;Bill Stewart;Tom Dunn,,
1946/08/03,1946,08,03,BRO194608030,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Bill Stewart,Tom Dunn,(none),George Magerkurth,,,Bill Stewart;Tom Dunn;George Magerkurth,,
1946/08/04,1946,08,04,BRO194608040,Cincinnati Reds,Brooklyn Dodgers,Ebbets Field,Tom Dunn,George Magerkurth,(none),Bill Stewart,,,Tom Dunn;George Magerkurth;Bill Stewart,,
1946/08/12,1946,08,12,BRO194608120,New York Giants,Brooklyn Dodgers,Ebbets Field,Babe Pinelli,Butch Henline,Lee Ballanfant,Al Barlick,,,Babe Pinelli;Butch Henline;Lee Ballanfant;Al Barlick,,
1946/08/14,1946,08,14,BRO194608141,New York Giants,Brooklyn Dodgers,Ebbets Field,Butch Henline,Lee Ballanfant,Al Barlick,Babe Pinelli,,,Butch Henline;Lee Ballanfant;Al Barlick;Babe Pinelli,Dick Bartell ejected by Butch Henline;Mel Ott ejected by Butch Henline,
1946/08/14,1946,08,14,BRO194608142,New York Giants,Brooklyn Dodgers,Ebbets Field,Lee Ballanfant,Al Barlick,Babe Pinelli,Butch Henline,,,Lee Ballanfant;Al Barlick;Babe Pinelli;Butch Henline,,
1946/08/15,1946,08,15,BRO194608150,New York Giants,Brooklyn Dodgers,Ebbets Field,Al Barlick,Babe Pinelli,(none),Lee Ballanfant,,,Al Barlick;Babe Pinelli;Lee Ballanfant,,
